op,table,P,S_over_R,M_par,M_perp,M_o,N_tz,N_zt,res_par,res_perp,Rc,M_par_ref,M_par_relerr,M_perp_ref,M_perp_relerr,M_o_ref,M_o_relerr,N_tz_ref,N_tz_relerr,N_zt_ref,N_zt_relerr
nemo,B10,8,0.2,3.0093848412298323,2.5492186950170654,-0.030961757338613578,-0.2771942653053521,0.21039625099592976,4.276031535961242e-09,3.1802336997706913e-09,2.8744385227280285,3.00349,0.0019626638443384467,2.56007,0.004238675107686363,-0.01734,0.7855684739684876,-0.24754,0.11979585240911415,0.15818,0.33010653050910216
nemo,B10,8,0.5,2.7922321100955214,2.359908745634944,-0.013316180089493472,-0.21322933085644175,0.17752267132398658,5.419149518859361e-09,5.0479817250608874e-09,3.2664074121909414,2.80143,0.0032832838601994166,2.35909,0.00034705994046169234,-0.0081,0.6439728505547497,-0.19605,0.08762729332538507,0.1508,0.17720604326251055
nemo,B10,8,1,2.5289640575129697,2.1138472545318865,0.008384854142831065,-0.14478905335587205,0.12821000036747737,9.512701196133546e-09,5.927763594792257e-09,3.9196888946291293,2.53549,0.0025738387794982786,2.11689,0.0014373658849130904,0.00832,0.00779496909027236,-0.13696,0.057163064806308825,0.11845,0.08239763923577352
nemo,B10,8,2,2.1739764162859645,1.8231171597973834,0.013702697961012698,-0.07858993873085644,0.07620526286238291,6.14712856002893e-09,2.687371888615936e-09,5.226251859505506,2.17849,0.0020718863589162862,1.82414,0.0005607246168696868,0.02166,0.36737313199387356,-0.07706,0.019853863623883198,0.07242,0.05226819749216947
nemo,B10,8,5,1.6859989334408236,1.4634940044571085,0.019786375220626144,-0.0251487356579762,0.025155215662485752,1.3129836579650326e-09,1.006409275559769e-10,9.145940754134635,1.68585,8.834323387226745e-05,1.46366,0.00011341127235247829,0.02047,0.033396423027545405,-0.02515,5.027204865999969e-05,0.02485,0.012282320421961824
nemo,B10,8,10,1.4023144150436309,1.269234122125825,0.013383628491146077,-0.008557564437876121,0.008557564437876123,9.609083706899995e-17,1.0307105270157043e-16,15.678755578516517,1.40187,0.00031701587424718986,1.26907,0.00012932472269068008,0.0133,0.006287856477148681,-0.00856,0.0002845282854998807,0.00854,0.002056725746618494
nemo,B10,8,1000,1.0049829698320858,1.0033761218728579,0.00016681930654217027,-1.2273748700743837e-06,1.2273748700743837e-06,2.347435781886456e-16,2.3943333724609057e-22,1309.1760908061292,1.00482,0.00016218808551357104,1.00321,0.00016559032790534,0.00017,0.01870996151664553,0.0,,0.0,
nemo,B10,9,0.1,3.2245519648937178,2.7181012667664386,-0.03348011852474725,-0.2977662989956488,0.20458741841024083,1.3135494702282076e-08,7.576135399674984e-09,3.069994620171242,3.21748,0.002197982549609521,2.72843,0.0037855958311414683,-0.00958,2.4947931654224687,-0.25485,0.16839826955326193,0.13732,0.4898588582161436
nemo,B10,9,0.2,3.1463030427310734,2.640571316738536,-0.01668230688258035,-0.2720256927897008,0.19783988980725076,1.1664268483700681e-08,1.1696215974531187e-08,3.2161848401793964,3.13615,0.0032374225502840113,2.6454,0.0018253130949815257,-0.00777,1.147015042803134,-0.23691,0.14822376763201545,0.14811,0.3357632152268636
nemo,B10,9,0.5,2.907283877754881,2.4333220212344515,0.002534951541150865,-0.2060837775234314,0.16697391402524736,8.583452037917096e-09,4.0888948468239365e-09,3.6547555002038594,2.90386,0.00117907810806339,2.43311,8.714001194003123e-05,7e-05,35.21359344501236,-0.18401,0.11995966264567902,0.14683,0.13719208625789944
nemo,B10,9,1,2.628724230344722,2.176543221915054,0.015581407489355823,-0.13859343129679555,0.12123047193106289,7.823309198454723e-09,7.1508104038897595e-09,4.385706600244631,2.63222,0.001328068951408985,2.18015,0.001654371527163638,0.02604,0.4016356570907902,-0.12991,0.06684190052186553,0.11074,0.09473064774302764
nemo,B10,9,2,2.2465151264207277,1.8703544600366449,0.031176189965523876,-0.07488774453696892,0.07148640216443415,5.760654020052912e-09,4.0788193305846135e-09,5.847608800326175,2.25081,0.0019081457694217964,1.87183,0.0007882873783170771,0.03871,0.1946218040422662,-0.073,0.025859514205053762,0.06804,0.05065258913042545
nemo,B10,9,5,1.727001271536926,1.4908210872347112,0.031211170156119274,-0.02381191052819527,0.02381817035131622,5.998676983382807e-09,2.146302381871146e-09,10.233315400570806,1.72694,3.547982959810073e-05,1.49099,0.0001132889994492608,0.03184,0.01974968102640473,-0.02381,8.024057938973426e-05,0.02349,0.013970640754202568
nemo,B10,9,10,1.4262338018528096,1.2851777017598063,0.02028719400763238,-0.008102728264897982,0.008102728264897982,1.8536280196374952e-16,3.534644894095575e-18,17.542826400978523,1.4258,0.0003042515449639586,1.28501,0.00013050619046255947,0.02019,0.004813967688577474,-0.0081,0.0003368228269114166,0.00808,0.0028129040715323835
nemo,B10,9,1000,1.005269417528058,1.0035670869989055,0.00025046558839503583,-1.1621396629349179e-06,1.1621396629349176e-06,1.2275251330298104e-16,8.877471018238107e-22,1464.8260044817068,1.00511,0.0001586070460528179,1.0034,0.00016652082808993552,0.00025,0.00186235358014329,0.0,,0.0,
nemo,B10,10,0.1,3.349870066242702,2.8008600656399305,-0.012057925578332086,-0.29308273164512233,0.19282314411035484,4.447318387043527e-09,7.398099002907694e-09,3.3978713763747797,3.34113,0.002615901279717329,2.80726,0.0022797796998031386,-0.00243,3.962109291494686,-0.24454,0.1985063042656511,0.12902,0.4945213463831564
nemo,B10,10,0.2,3.2671860858396036,2.7168215320919713,0.005467474340332874,-0.26677757665199725,0.1860485864710752,4.142965887038592e-09,6.774032833966112e-09,3.5596747752497695,3.25377,0.004123243449784018,2.7206,0.001388836252307883,0.00303,0.8044469770075491,-0.2264,0.17834618662542961,0.13853,0.34302018675431467
nemo,B10,10,0.5,3.0120368020032613,2.4979070184335175,0.01067218442673212,-0.19828927165029395,0.15623789724847845,5.7751146650267075e-09,4.382848654834137e-09,4.045084971874737,3.02088,0.0029273582521446456,2.50105,0.0012566648273656018,0.0225,0.5256806921452392,-0.17746,0.1173744598799388,0.13141,0.188934611129126
nemo,B10,10,1,2.719265334844121,2.2322352419200504,0.03148305001883095,-0.13238277399409984,0.11482512704512812,3.2796516412028817e-09,4.3257103442452e-09,4.854101966249685,2.71805,0.0004471348371520256,2.23606,0.0017104899152749714,0.04355,0.2770826631726533,-0.12335,0.07322881227482642,0.10364,0.10792287770289587
nemo,B10,10,2,2.310863748713124,1.9123535375296419,0.04781977261176579,-0.07106918837460181,0.06758722395309802,5.150179630825212e-09,2.358933185522948e-09,6.47213595499958,2.31491,0.0017479086819254177,1.914,0.0008602207264148618,0.05482,0.127694771766403,-0.06924,0.026418087443700423,0.06403,0.055555582587818446
nemo,B10,10,5,1.7632625648940397,1.5149846558206774,0.04166090974288031,-0.02258118777234061,0.022587173947050468,2.518184159217295e-09,2.507624123533358e-09,11.326237921249264,1.76331,2.69011722047063e-05,1.51515,0.0001091272674801627,0.04227,0.014409516373780297,-0.02258,5.2602849451342805e-05,0.02223,0.016067204095837524
nemo,B10,10,10,1.44738670097444,1.2992765193080977,0.02656489624494723,-0.007683982193652833,0.007683982193652833,8.391912296984079e-18,2.2048105596869932e-18,19.41640786499874,1.44697,0.0002879817649571316,1.29911,0.00012817952913744457,0.02645,0.004343903400651376,-0.00768,0.000518514798545957,0.00766,0.0031308346805265013
nemo,B10,10,1000,1.005522731672841,1.0037359630900768,0.00032639761859482036,-1.1020807047442124e-06,1.102080704744212e-06,1.3008345188857884e-16,1.303082418938437e-16,1621.2700567273948,1.00536,0.000161864081364861,1.00357,0.00016537270950384183,0.00033,0.01091630728842315,0.0,,0.0,
b1_paper,B10,3,0.1,1.9057287110991845,1.7925651278045693,-0.05658176505183948,-0.21665423542317708,0.21665424294527538,2.280770207920081e-08,4.165958712417636e-09,1.2124355652982142,1.90508,0.00034051646082285624,1.77827,0.008038783651846636,-0.02784,1.0323909860574527,-0.2097,0.03316278218014821,0.17773,0.21900772489323908
b1_paper,B10,3,0.2,1.876235128378794,1.7578224852969124,-0.05920632241144172,-0.21421290675810925,0.21421291354624733,4.622283640257372e-10,3.8333159243475295e-09,1.2701705922171769,1.87988,0.001938885259275103,1.74703,0.006177618756925952,-0.04235,0.39802414194667585,-0.21541,0.005557277943877907,0.18439,0.1617382371400148
b1_paper,B10,3,0.5,1.8016447303264593,1.6591916589385283,-0.0712265472710228,-0.1869061005242042,0.18690609703038122,6.4036315866638664e-09,2.092503219132103e-09,1.4433756729740645,1.80381,0.001200386777731902,1.65357,0.00339971028654867,-0.06475,0.10002389607757221,-0.19041,0.018401866896674526,0.16643,0.12303128660927251
b1_paper,B10,3,1,1.6948122300382924,1.5356467174129587,-0.07958275717324967,-0.1375748458666244,0.13757485005745204,5.063842617543145e-10,2.7181450521478496e-09,1.7320508075688774,1.6961,0.0007592535591695897,1.53416,0.0009690758545123673,-0.07683,0.035829196580107685,-0.14019,0.018654355755585966,0.12721,0.08147826473903036
b1_paper,B10,3,2,1.5410919771898854,1.3912551230377643,-0.07491842578097442,-0.07903010386305982,0.07903010446795672,8.388277675778638e-10,4.3408523251913936e-10,2.3094010767585034,1.5421,0.000653668899626862,1.39019,0.0007661708383489256,-0.07471,0.0027897976304968844,-0.0807,0.020692641102108694,0.07681,0.02890384673814237
b1_paper,B10,3,5,1.31997084548105,1.217201166180758,-0.05138483965014573,-0.02651098174850322,0.02651098174850322,2.8084342614706407e-16,9.052491817174445e-18,4.041451884327381,1.31853,0.0010927665514246518,1.21719,9.17373685129401e-06,-0.05053,0.01691746784377067,-0.0265,0.00041440560389514696,0.02623,0.01071222830740453
b1_paper,B10,3,10,1.1872106481481486,1.125578703703704,-0.030815972222222213,-0.009021097956087902,0.009021097956087904,4.4064431569142944e-16,1.1621827834221446e-16,6.92820323027551,1.18704,0.00014375939155250787,1.12558,1.1516696246226336e-06,-0.03072,0.003124095775462649,-0.00902,0.00012172462171860398,0.009,0.002344217343100496
b1_paper,B10,3,1000,1.0022455084850241,1.001497006982048,-0.00037425075148803566,-1.2938575002456745e-06,1.293857500245675e-06,2.6114522107993854e-16,4.942902913299305e-22,578.504969728005,1.00225,4.481431754498509e-06,1.0015,2.9885351494223257e-06,-0.00037,0.011488517535231533,0.0,,0.0,
b1_paper,B10,4,0.1,2.2274973601349655,2.039501106022097,-0.0570824493931408,-0.24120698621058634,0.24120698621058634,1.1109331473079945e-08,9.961434377750796e-18,1.48492424049175,2.24243,0.006659133112308826,2.05466,0.007377811403299458,-0.02645,1.158126631120635,-0.25621,0.05855748717619787,0.17821,0.3534986039536857
b1_paper,B10,4,0.2,2.189398841338734,1.994649301672986,-0.05652550111972396,-0.23757979987800212,0.23757979987800212,7.827567965427636e-18,9.999619097621494e-18,1.5556349186104048,2.206,0.007525457235388029,2.00837,0.006831758255209034,-0.03828,0.4766327356249727,-0.25416,0.06523528533993497,0.19188,0.23816864643528315
b1_paper,B10,4,0.5,2.093824748294133,1.8758692130683807,-0.05999771011688009,-0.20954949310321394,0.20954949310321394,7.607924900299899e-18,1.2327415671824786e-17,1.7677669529663689,2.0979,0.0019425385890019012,1.87879,0.0015546106438820916,-0.05305,0.1309653179430743,-0.21603,0.02999818033044512,0.18135,0.15549761843514712
b1_paper,B10,4,1,1.9475516675474793,1.7185098330014323,-0.06343539497882457,-0.1529277926849745,0.1529277926849745,6.918744562111306e-18,8.014297386841972e-18,2.121320343559643,1.94707,0.0002473807040729134,1.71813,0.00022107349352633727,-0.05866,0.081408028960528,-0.15631,0.021637817894091894,0.14134,0.08198523195821783
b1_paper,B10,4,2,1.7359843174095633,1.5255450603412515,-0.057125933170128936,-0.08824630118408522,0.08824630118408522,5.7710304646013615e-18,5.376870107537363e-18,2.8284271247461903,1.73525,0.00042317672356335516,1.52566,7.533766287936781e-05,-0.05469,0.044540741819874434,-0.08936,0.012463057474426774,0.08554,0.03163784409732538
b1_paper,B10,4,5,1.4333553147675224,1.2934779909734762,-0.03710764449375468,-0.029299187179180026,0.029299187179180026,1.293875303457576e-16,1.4301745226566985e-16,4.949747468305833,1.43137,0.0013870031980007928,1.29347,6.177934916354708e-06,-0.03619,0.025356299910325456,-0.02929,0.0003136626555147068,0.02905,0.008577871916696261
b1_paper,B10,4,10,1.2534507582202388,1.1698751788561594,-0.021943634919634657,-0.009969862304026534,0.009969862304026534,1.8097876965863512e-16,1.2665383113310752e-18,8.485281374238571,1.25322,0.00018413225151112274,1.16987,4.4268646597239215e-06,-0.02183,0.005205447532508381,-0.00997,1.3811030437850652e-05,0.00995,0.001996211459953147
b1_paper,B10,4,1000,1.0030394157113702,1.0020262787005725,-0.00026463550782176174,-1.4299347131882153e-06,1.4299347131882153e-06,1.035287065887824e-19,1.8211812268823084e-22,708.5209947489207,1.00304,5.825177756633739e-07,1.00203,3.713760493692688e-06,-0.00026,0.017828876237545227,0.0,,0.0,
b1_paper,B10,5,0.1,2.49901389437303,2.2340081413419934,-0.06038398565657127,-0.26402490445788196,0.2654953955779592,0.0014889908901326637,0.0017620859822315524,1.786366697539284,2.51123,0.004864590510216047,2.25601,0.009752553693470514,-0.0257,1.3495714263257304,-0.27513,0.04036308487666931,0.17193,0.5442063373347247
b1_paper,B10,5,0.2,2.4532998663694143,2.1805860058053312,-0.05770107978167672,-0.25613405512703086,0.25713752740647733,0.0010535685530030858,0.0016813205929107067,1.871431778374488,2.46383,0.004273888064755222,2.19789,0.007873002832111198,-0.03581,0.6113119179468505,-0.26633,0.03828312571985564,0.18715,0.3739648806116875
b1_paper,B10,5,0.5,2.323870475262043,2.0377893408962082,-0.051425645790955044,-0.21537505408080954,0.21539469687413057,0.0009589267881233743,0.0011025939741895864,2.1266270208801,2.32716,0.0014135361289972254,2.04229,0.0022037316462361935,-0.04449,0.15589224074971997,-0.21971,0.019730307765647687,0.17928,0.2014429767633343
b1_paper,B10,5,1,2.1387675402961017,1.8507962144647767,-0.04720865043939124,-0.15349705235264002,0.15345695510244808,0.000458566021867415,0.0006690730350320876,2.5519524250561196,2.14,0.000575915749485235,1.85276,0.0010599244020937683,-0.04292,0.09992195804732627,-0.15664,0.02006478324412652,0.14063,0.09121065990505638
b1_paper,B10,5,2,1.885603210419368,1.6228516301251954,-0.04217869938612127,-0.08819979954549755,0.08819979938835142,3.01021735213241e-09,1.704840752194485e-09,3.4026032334081595,1.88156,0.0021488607428772778,1.62578,0.0018012091886999496,-0.03466,0.21692727599888237,-0.08896,0.008545418778130082,0.08523,0.034844531131660396
b1_paper,B10,5,5,1.5182805051630497,1.3503252657452394,-0.02097864851266919,-0.029113974988627146,0.029113974988627143,1.1066144317900743e-16,5.721897854765579e-18,5.95455565846428,1.516,0.00150429100465018,1.35032,3.899627672997708e-06,-0.0205,0.02334870793508244,-0.02911,0.00013655062271198092,0.02889,0.007752682195470535
b1_paper,B10,5,10,1.3030237143323011,1.2029695657103454,-0.012038897911244512,-0.00990683871140785,0.00990683871140785,9.059551016469091e-17,2.2632952307770703e-18,10.207809700224479,1.30275,0.0002101050334300948,1.20297,3.610145345958162e-07,-0.01198,0.004916353192363322,-0.00991,0.0003189998579364244,0.00989,0.0017025997379020177
b1_paper,B10,5,1000,1.0036333092406367,1.002422207798666,-0.00014295152750865218,-1.4208955088253936e-06,1.4208955088253936e-06,1.0175064395479179e-16,2.7544748886475963e-22,852.352109968744,1.00363,3.2972715409350357e-06,1.00242,2.2024686916536927e-06,-0.00014,0.021082339347515643,0.0,,0.0,
b1_paper,B10,6,0.1,2.7171442774944707,2.3980730416624896,-0.06254389080023146,-0.2646279996693662,0.2652685720256212,0.004782104073054863,0.002383287512313562,2.1000000000000005,2.73213,0.005484996140567773,2.41042,0.005122326539569953,-0.02376,1.6323186363733777,-0.2782,0.048785047917447255,0.16373,0.6201586271643634
b1_paper,B10,6,0.2,2.6687746942500343,2.3340903942655484,-0.06114816880491792,-0.2535472960230467,0.25387650104478116,0.0033271384854152665,0.002281040340974168,2.2000000000000006,2.67463,0.002189202151312792,2.34352,0.004023693305135607,-0.0316,0.9350686330670226,-0.26496,0.043073309091762026,0.17851,0.42219764183956726
b1_paper,B10,6,0.5,2.5184276009701203,2.16751989095263,-0.049185316922998906,-0.209715759581725,0.20940830070481645,0.0007991553163586905,0.0012589622972164656,2.5000000000000004,2.51299,0.002163797297291462,2.16893,0.0006501404136464321,-0.03422,0.43732661960838415,-0.21437,0.021711248860731454,0.17124,0.22289360374221234
b1_paper,B10,6,1,2.297981741600836,1.953812095120582,-0.038251282285247684,-0.14870942560030156,0.148659370402831,0.0015359195855401085,0.001349424087249857,3.0000000000000004,2.2953,0.00116836213167594,1.9579,0.002087902793512444,-0.02653,0.44181237411412294,-0.15135,0.01744680805879384,0.13445,0.10568516476631476
b1_paper,B10,6,2,2.001924438473329,1.7017474241171597,-0.02176936085989788,-0.08504214642092119,0.08504214605460844,2.2643515044908016e-09,2.1498855712998785e-10,4.000000000000001,1.99848,0.0017235291187947747,1.7045,0.001614887581601742,-0.01514,0.43787059840805015,-0.08558,0.006284804616485364,0.08163,0.04180014767375288
b1_paper,B10,6,5,1.585533213216593,1.3952338043007795,-0.005636220492892086,-0.027969646977392223,0.02796964697739223,9.908341643339046e-17,7.749348260548264e-17,7.000000000000001,1.58313,0.0015180138185701623,1.39522,9.893995770970932e-06,-0.00564,0.0006701253737436967,-0.02797,1.2621473284763634e-05,0.02773,0.008642155693913784
b1_paper,B10,6,10,1.34226505334061,1.2291450279135931,-0.0027134415329528074,-0.009517449318695966,0.00951744931869597,1.608635885684733e-16,5.359946039769257e-18,12.000000000000002,1.34198,0.0002124125103280375,1.22914,4.090594719273143e-06,-0.00271,0.0012699383589694394,-0.00952,0.00026792870840698435,0.0095,0.001836770389049463
b1_paper,B10,6,1000,1.004103330819066,1.0027355555426445,-2.8948962891260403e-05,-1.365047053490045e-06,1.3650470534900454e-06,1.3132183015525194e-16,8.71696966506579e-22,1002.0000000000001,1.0041,3.31721847038773e-06,1.00274,4.432312818356861e-06,-3e-05,0.03503457029131993,0.0,,0.0,
b1_paper,B10,7,0.1,2.920515517598035,2.5263118954495702,-0.07116571857312912,-0.2567330434211177,0.25897738123482517,0.00758996524304554,0.0038646836304793183,2.420003114510611,2.91814,0.0008140519639341817,2.53477,0.0033368331447940934,-0.02038,2.4919390860220374,-0.27334,0.06075567636965806,0.15489,0.6720084010254062
b1_paper,B10,7,0.2,2.861341753925913,2.4544453676834888,-0.06495670929755207,-0.24507253279303248,0.2470731273841431,0.0062265924119527475,0.0033921774749831757,2.535241358058735,2.85162,0.0034092038651409107,2.46123,0.0027566023153103424,-0.02538,1.5593660085717915,-0.25747,0.04815111355485103,0.16849,0.46639638782208503
b1_paper,B10,7,0.5,2.6804827273798737,2.267549468459512,-0.039045740509623644,-0.20126899450829244,0.20195899614268684,0.002162481543301039,0.0017355211240716165,2.8809560887031083,2.66833,0.004554431940529697,2.27205,0.0019808241634155233,-0.02195,0.7788492259509633,-0.20568,0.021445962133934068,0.1612,0.25284737061220114
b1_paper,B10,7,1,2.432037910800623,2.037145061864059,-0.024538170904688746,-0.14148883027490872,0.14183351238036354,0.0010599982745686427,0.0008544327701608137,3.45714730644373,2.42473,0.0030139070332050656,2.04399,0.00334881194914897,-0.00933,1.6300290358723202,-0.1443,0.019481425676308346,0.12655,0.1207705442936669
b1_paper,B10,7,2,2.0980680278484947,1.7667842265158085,-0.0021498801521983293,-0.08092755977253481,0.08092755890235605,3.9389481485735425e-09,6.731100674710121e-10,4.609529741924973,2.09557,0.0011920517322230862,1.76922,0.0013767499147599226,0.00369,1.582623347479222,-0.08135,0.005192873109590603,0.07706,0.05018892943623208
b1_paper,B10,7,5,1.6410217766926418,1.43224216090043,0.00839747205754664,-0.026564310558217834,0.026564310558217834,8.590038344966668e-17,1.196937107168771e-16,8.066677048368703,1.63862,0.0014657313426187004,1.43223,8.490885144295032e-06,0.00801,0.04837354026799512,-0.02656,0.00016229511362324898,0.0263,0.010049831110944232
b1_paper,B10,7,10,1.3746356883134119,1.250728623373176,0.005750174234774962,-0.009039244564949128,0.009039244564949128,1.9035674839662396e-16,2.0915846804924407e-16,13.82858922577492,1.37435,0.00020787158541267777,1.25073,1.1006586744285065e-06,0.0057,0.008802497328940645,-0.00904,8.35658242114952e-05,0.00902,0.0021335437859342867
b1_paper,B10,7,1000,1.0044910173383035,1.002994013227585,7.412434435043658e-05,-1.2964601907489158e-06,1.296460190748916e-06,5.1086239854908235e-17,1.3040463547206567e-16,1154.6872003522058,1.00449,1.0127908723604589e-06,1.00299,4.0012638061399285e-06,7e-05,0.0589192050062369,0.0,,0.0,
b1_paper,B10,8,0.1,3.081824906877906,2.6242184143478458,-0.056568264009541375,-0.24628436717808197,0.24868932964370372,0.006979882355293161,0.003959863732606115,2.743782226240391,3.07791,0.0012719367616030465,2.63882,0.005533376907918764,-0.01561,2.623847790489518,-0.26482,0.06999332687077271,0.146,0.7033515729020804
b1_paper,B10,8,0.2,3.0130154936496503,2.548326601446359,-0.04591058246289747,-0.23487318551259803,0.23648291731138255,0.007044813901155224,0.0032433940695034595,2.8744385227280285,3.00349,0.0031714750672218158,2.56007,0.004587139630416848,-0.01734,1.6476691155073508,-0.24754,0.05117077840915399,0.15818,0.49502413270566803
b1_paper,B10,8,0.5,2.822573086849739,2.343186047308858,-0.03971064934233766,-0.1905665490425302,0.19047231415608457,0.0031499809946465567,0.0015513432994122504,3.2664074121909414,2.80143,0.007547247958984988,2.35909,0.006741562505517889,-0.0081,3.9025493015231683,-0.19605,0.02796965548314103,0.1508,0.2630790063400834
b1_paper,B10,8,1,2.548654771871308,2.1125283434271402,-0.006769489609250863,-0.13559492088704986,0.13559479675433456,0.0009898827440754268,0.00046281982919088544,3.9196888946291293,2.53549,0.005192200273441575,2.11689,0.0020604077551785484,0.00832,1.8136405780349596,-0.13696,0.0099669911868439,0.11845,0.14474290210497726
b1_paper,B10,8,2,2.179909421149183,1.822035801306575,0.016325365441354642,-0.0767121567466793,0.0767121567466793,4.441740168200727e-10,7.51124099226755e-10,5.226251859505506,2.17849,0.000651561930136434,1.82414,0.0011535291663058494,0.02166,0.2462896841479851,-0.07706,0.004513927502215133,0.07242,0.05926756071084379
b1_paper,B10,8,5,1.6881939900561738,1.4636846302035118,0.02112912825546248,-0.025148760797023707,0.025148760797023707,2.4558142857948257e-16,6.684108322640166e-18,9.145940754134635,1.68585,0.001390390637466972,1.46366,1.6827817602342057e-05,0.02047,0.03219971936797669,-0.02515,4.927248414680419e-05,0.02485,0.012022567284656178
b1_paper,B10,8,10,1.4021519940895746,1.269071701171769,0.013383628491146072,-0.008557564437876121,0.008557564437876123,2.4760459506807537e-16,1.0308424355404089e-16,15.678755578516517,1.40187,0.0002011556632031737,1.26907,1.3404869463532547e-06,0.0133,0.00628785647714829,-0.00856,0.0002845282854998807,0.00854,0.002056725746618494
b1_paper,B10,8,1000,1.0048205488780297,1.0032137009188016,0.00016681930654217027,-1.2273748700743837e-06,1.2273748700743837e-06,1.1297504654593125e-16,2.3947210165992647e-22,1309.1760908061292,1.00482,5.462451281758039e-07,1.00321,3.6890768649049064e-06,0.00017,0.01870996151664553,0.0,,0.0,
b1_paper,B10,9,0.1,3.1991874833462184,2.6974006220781703,-0.06752684042464559,-0.23750658870181554,0.23922025630364846,0.008099596582295693,0.0035922833244736653,3.069994620171242,3.21748,0.005685355201518496,2.72843,0.011372612792642503,-0.00958,6.048730733261544,-0.25485,0.0680534090570315,0.13732,0.7420642026190538
b1_paper,B10,9,0.2,3.1278878828707,2.621351740478332,-0.04952186352093567,-0.22441558162004385,0.22535330128329273,0.008364848854454767,0.004175445477297652,3.2161848401793964,3.13615,0.0026344776650671204,2.6454,0.009090594814269215,-0.00777,5.373470208614629,-0.23691,0.05273909239777197,0.14811,0.5215265767557407
b1_paper,B10,9,0.5,2.937070458966946,2.420309526674513,-0.018790792711884222,-0.18282039090875699,0.18304826522750386,0.002309235592661154,0.0011730592985998327,3.6547555002038594,2.90386,0.01143665981381547,2.43311,0.00526095134436469,7e-05,269.4398958840604,-0.18401,0.006464915446133477,0.14683,0.24666801898456636
b1_paper,B10,9,1,2.646009840813489,2.1754090018634646,0.014444958714660098,-0.12857528954377936,0.12864026917836358,0.0009256906146587671,0.0004999561932679433,4.385706600244631,2.63222,0.005238863322020617,2.18015,0.0021746201575740974,0.02604,0.44527808315437417,-0.12991,0.010274116359176612,0.11074,0.1616423079137039
b1_paper,B10,9,2,2.2511199786815896,1.870044791628711,0.03358884665692447,-0.07270092455270631,0.07270092405406264,5.105485954989418e-09,1.3650299993418874e-09,5.847608800326175,2.25081,0.00013771872418803105,1.87183,0.0009537235599862367,0.03871,0.13229535890146032,-0.073,0.004096923935529919,0.06804,0.0685027050861646
b1_paper,B10,9,5,1.7292019911957834,1.4910098049283032,0.03269489622513286,-0.023812099390720595,0.023812099390720595,9.169292910037128e-17,1.359260081279149e-17,10.233315400570806,1.72694,0.0013098261640725904,1.49099,1.328307252437186e-05,0.03184,0.02684975581447417,-0.02381,8.817264681197943e-05,0.02349,0.013712192027270927
b1_paper,B10,9,10,1.4260713808987537,1.2850152808057502,0.02028719400763238,-0.008102728264897982,0.008102728264897982,2.6953134124224738e-17,3.535091641757383e-18,17.542826400978523,1.4258,0.00019033588073627533,1.28501,4.109544478440403e-06,0.02019,0.004813967688577474,-0.0081,0.0003368228269114166,0.00808,0.0028129040715323835
b1_paper,B10,9,1000,1.0051069965740018,1.0034046660448495,0.00025046558839503583,-1.1621396629349179e-06,1.1621396629349176e-06,1.2277234957827653e-16,8.878908013063003e-22,1464.8260044817068,1.00511,2.9881565183184777e-06,1.0034,4.650234053606223e-06,0.00025,0.00186235358014329,0.0,,0.0,
b1_paper,B10,10,0.1,3.3312365913330453,2.781355543754841,-0.0593072958074686,-0.22706803200937947,0.22785130090102348,0.009930905147855293,0.003658485864052505,3.3978713763747797,3.34113,0.002961096595150405,2.80726,0.009227665497730417,-0.00243,23.406294570974733,-0.24454,0.07144830289776942,0.12902,0.7660153534415091
b1_paper,B10,10,0.2,3.261798450590259,2.7033201554906876,-0.04458596764254455,-0.21710613305004953,0.2174328339250353,0.004935573329038455,0.002385451285496672,3.5596747752497695,3.25377,0.00246743027019711,2.7206,0.006351482948361584,0.00303,15.714840806120312,-0.2264,0.041050649072219364,0.13853,0.5695721787701964
b1_paper,B10,10,0.5,3.0361008195869403,2.4878977980660135,0.0015516302449886251,-0.17415145314772837,0.17441915824724732,0.0021086309818543906,0.0010714616566569412,4.045084971874737,3.02088,0.005038538302395436,2.50105,0.005258672131299532,0.0225,0.9310386557782834,-0.17746,0.018643902018886722,0.13141,0.32728984283728274
b1_paper,B10,10,1,2.7315852185431932,2.2312243367485567,0.03528340827593048,-0.12205487765694832,0.12216410123386652,0.0008346914728818112,0.0005184364195327121,4.854101966249685,2.71805,0.004979753331687569,2.23606,0.00216258206463309,0.04355,0.18981840927828972,-0.12335,0.01049957310945829,0.10364,0.17873505628971947
b1_paper,B10,10,2,2.314137145481892,1.9124873342584807,0.049689299650954234,-0.06899152508771751,0.06899152517748966,3.2279160232078534e-09,1.5445688834508808e-09,6.47213595499958,2.31491,0.0003338594235230847,1.914,0.0007903164793726246,0.05482,0.09359176120112671,-0.06924,0.00358860358582444,0.06403,0.07748750862860622
b1_paper,B10,10,5,1.7654679866222804,1.5151714411465402,0.04324850925958654,-0.022581498691551186,0.022581498691551186,8.219781780931206e-17,1.7269760983767633e-16,11.326237921249264,1.76331,0.0012238271332213314,1.51515,1.4151170867726181e-05,0.04227,0.023149024357381955,-0.02258,6.637252219605518e-05,0.02223,0.015811906952370065
