cfg,family,param,P,stage,err2_lin,true2_lin,err2_ang,true2_ang
32248,grown,1,24,diag,5.2018887e-05,0.30817674,1.3212629e-05,0.1442821
32163,grown,1,24,2b,0.00028482856,0.27494526,4.5014373e-05,0.098462378
32163,grown,1,24,b1,0.0001251705,0.27494526,2.468422e-05,0.098462378
32163,grown,1,24,moments,3.7427675e-05,0.27494526,1.4518991e-05,0.098462378
32163,grown,1,24,diag,3.5593897e-05,0.27494526,1.422288e-05,0.098462378
32409,grown,1,24,2b,0.00053942815,0.20186201,9.8490439e-05,0.12509346
32409,grown,1,24,b1,0.0001092529,0.20186201,2.0372291e-05,0.12509346
32409,grown,1,24,moments,3.0554357e-05,0.20186201,1.4020825e-05,0.12509346
32409,grown,1,24,diag,3.2350191e-05,0.20186201,1.4043424e-05,0.12509346
32606,grown,1,24,2b,0.00049797142,0.75667176,4.3422932e-05,0.11046543
32606,grown,1,24,b1,9.0528581e-05,0.75667176,1.9651732e-05,0.11046543
32606,grown,1,24,moments,4.4884409e-05,0.75667176,1.3779783e-05,0.11046543
32606,grown,1,24,diag,4.4652445e-05,0.75667176,1.3700314e-05,0.11046543
32718,grown,1,24,2b,0.00053051402,0.31272444,0.00011312485,0.09117322
32718,grown,1,24,b1,0.00012289169,0.31272444,2.175284e-05,0.09117322
32718,grown,1,24,moments,6.2077601e-05,0.31272444,1.5135383e-05,0.09117322
32718,grown,1,24,diag,6.1338558e-05,0.31272444,1.5294396e-05,0.09117322
32995,grown,1,32,2b,0.00037817387,0.46469019,7.1228017e-05,0.15101035
32995,grown,1,32,b1,0.0001804659,0.46469019,2.5727384e-05,0.15101035
32995,grown,1,32,moments,7.4724705e-05,0.46469019,1.3573394e-05,0.15101035
32995,grown,1,32,diag,7.4124157e-05,0.46469019,1.28731e-05,0.15101035
32984,grown,1,32,2b,0.0005241261,0.26735882,4.43324e-05,0.14813939
32984,grown,1,32,b1,0.00026763645,0.26735882,2.4327743e-05,0.14813939
32984,grown,1,32,moments,0.00011204451,0.26735882,1.1029226e-05,0.14813939
32984,grown,1,32,diag,0.00010974809,0.26735882,1.0997715e-05,0.14813939
32841,grown,1,32,2b,0.00045802904,0.5089835,5.4717628e-05,0.11854534
32841,grown,1,32,b1,0.00021678569,0.5089835,2.5775879e-05,0.11854534
32841,grown,1,32,moments,7.5431867e-05,0.5089835,1.695347e-05,0.11854534
32841,grown,1,32,diag,7.1097696e-05,0.5089835,1.5783173e-05,0.11854534
33164,grown,1,32,2b,0.00086748409,0.38897357,7.9761506e-05,0.13469781
33164,grown,1,32,b1,0.00023984751,0.38897357,2.8741064e-05,0.13469781
33164,grown,1,32,moments,0.00012036946,0.38897357,1.980674e-05,0.13469781
33164,grown,1,32,diag,0.00011548268,0.38897357,1.9372162e-05,0.13469781
33051,grown,1,32,2b,0.00039564109,0.2378354,4.4720518e-05,0.12748151
33051,grown,1,32,b1,0.00019426047,0.2378354,2.3889441e-05,0.12748151
33051,grown,1,32,moments,9.5084193e-05,0.2378354,1.428976e-05,0.12748151
33051,grown,1,32,diag,9.6407067e-05,0.2378354,1.3969221e-05,0.12748151
33076,grown,1,32,2b,0.0007367862,0.22058412,7.5291997e-05,0.1772952
33076,grown,1,32,b1,0.00025415679,0.22058412,3.1133075e-05,0.1772952
33076,grown,1,32,moments,0.00012503974,0.22058412,1.805292e-05,0.1772952
33076,grown,1,32,diag,0.00011786293,0.22058412,1.8226067e-05,0.1772952
34128,grown,1,8,2b,3.2445223e-05,0.10420451,6.7906426e-06,0.045623395
34128,grown,1,8,b1,9.8934294e-06,0.10420451,3.4440516e-06,0.045623395
34128,grown,1,8,moments,6.7052169e-06,0.10420451,2.2445078e-06,0.045623395
34128,grown,1,8,diag,7.0542331e-06,0.10420451,2.1946643e-06,0.045623395
33395,grown,1,8,2b,4.8545052e-05,0.069963616,9.3923663e-06,0.04119407
33395,grown,1,8,b1,2.7959836e-05,0.069963616,4.7843389e-06,0.04119407
33395,grown,1,8,moments,7.9462889e-06,0.069963616,4.5660171e-06,0.04119407
33395,grown,1,8,diag,8.3512405e-06,0.069963616,4.7966007e-06,0.04119407
33304,grown,1,8,2b,1.3192344e-05,0.063353578,6.7101669e-06,0.04499279
33304,grown,1,8,b1,8.3160116e-06,0.063353578,2.8511621e-06,0.04499279
33304,grown,1,8,moments,2.5452449e-06,0.063353578,2.1212778e-06,0.04499279
33304,grown,1,8,diag,2.5374979e-06,0.063353578,2.0199496e-06,0.04499279
34185,grown,1,8,2b,4.1501562e-05,0.044936944,5.848931e-06,0.041460434
34185,grown,1,8,b1,1.6196171e-05,0.044936944,3.0281503e-06,0.041460434
34185,grown,1,8,moments,3.4358473e-06,0.044936944,1.7509748e-06,0.041460434
34185,grown,1,8,diag,3.4320699e-06,0.044936944,1.7814566e-06,0.041460434
34258,grown,1,8,2b,0.00010379507,0.072540032,1.5311991e-05,0.061513131
34258,grown,1,8,b1,4.843044e-05,0.072540032,8.6563341e-06,0.061513131
34258,grown,1,8,moments,8.2404997e-06,0.072540032,4.7732879e-06,0.061513131
34258,grown,1,8,diag,8.2996557e-06,0.072540032,4.7056255e-06,0.061513131
34577,grown,1,8,2b,7.4244028e-05,0.10015931,8.8760568e-06,0.049287154
34577,grown,1,8,b1,4.548799e-05,0.10015931,4.0449208e-06,0.049287154
34577,grown,1,8,moments,1.4456317e-05,0.10015931,3.0277007e-06,0.049287154
34577,grown,1,8,diag,1.3456063e-05,0.10015931,3.0452455e-06,0.049287154
35420,lattice,0.050000001,32,2b,0.00014238991,0.63790455,6.6836801e-06,0.16953611
35420,lattice,0.050000001,32,b1,8.7691214e-05,0.63790455,3.0712438e-06,0.16953611
35420,lattice,0.050000001,32,moments,2.0542285e-05,0.63790455,1.4483536e-06,0.16953611
35420,lattice,0.050000001,32,diag,1.9333383e-05,0.63790455,1.4521245e-06,0.16953611
35513,lattice,0.050000001,32,2b,0.00013277193,0.42192231,7.1030624e-06,0.15300146
35513,lattice,0.050000001,32,b1,8.9084716e-05,0.42192231,2.7654543e-06,0.15300146
35513,lattice,0.050000001,32,moments,1.829573e-05,0.42192231,1.0451844e-06,0.15300146
35513,lattice,0.050000001,32,diag,1.6790345e-05,0.42192231,1.0500912e-06,0.15300146
35637,lattice,0.050000001,64,2b,0.00040174928,0.57363192,1.8055069e-05,0.26492692
35637,lattice,0.050000001,64,b1,0.00026131941,0.57363192,8.9336363e-06,0.26492692
35637,lattice,0.050000001,64,moments,7.5695052e-05,0.57363192,2.0269928e-06,0.26492692
35637,lattice,0.050000001,64,diag,7.1872656e-05,0.57363192,2.0440798e-06,0.26492692
35636,lattice,0.050000001,64,2b,0.00051065982,0.89900052,1.843431e-05,0.32557662
35636,lattice,0.050000001,64,b1,0.00032610242,0.89900052,7.7147251e-06,0.32557662
35636,lattice,0.050000001,64,moments,0.00012748808,0.89900052,2.0210237e-06,0.32557662
35636,lattice,0.050000001,64,diag,0.00012010178,0.89900052,2.0465129e-06,0.32557662
35740,lattice,0.15000001,32,2b,0.0017678118,0.34971597,0.00015328518,0.11399975
35740,lattice,0.15000001,32,b1,0.00055545888,0.34971597,2.6934211e-05,0.11399975
35740,lattice,0.15000001,32,moments,0.00012032012,0.34971597,1.3838715e-05,0.11399975
35740,lattice,0.15000001,32,diag,0.00011646317,0.34971597,1.3562578e-05,0.11399975
35910,lattice,0.15000001,64,2b,0.0081484432,0.76530171,0.00077215973,0.30752443
35910,lattice,0.15000001,64,b1,0.0022366093,0.76530171,0.00010400912,0.30752443
35910,lattice,0.15000001,64,moments,0.00080477426,0.76530171,4.4479692e-05,0.30752443
35910,lattice,0.15000001,64,diag,0.00078345056,0.76530171,4.4635888e-05,0.30752443
35926,lattice,0.15000001,64,2b,0.01113603,1.0594904,0.00076676563,0.30116763
35926,lattice,0.15000001,64,b1,0.0026051754,1.0594904,0.00013154851,0.30116763
35926,lattice,0.15000001,64,moments,0.00081413992,1.0594904,5.8046756e-05,0.30116763
35926,lattice,0.15000001,64,diag,0.00079620878,1.0594904,5.923e-05,0.30116763
35965,lattice,0.15000001,64,2b,0.0070335301,0.81416321,0.0005511059,0.34778856
35965,lattice,0.15000001,64,b1,0.0022696133,0.81416321,0.00010392378,0.34778856
35965,lattice,0.15000001,64,moments,0.00076945927,0.81416321,5.8267239e-05,0.34778856
35965,lattice,0.15000001,64,diag,0.00072170337,0.81416321,5.5298621e-05,0.34778856
36188,lattice,0.1,32,2b,0.00069271185,0.2663473,6.2901454e-05,0.15560435
36188,lattice,0.1,32,b1,0.00018094211,0.2663473,1.1026139e-05,0.15560435
36188,lattice,0.1,32,moments,6.6589673e-05,0.2663473,5.5583954e-06,0.15560435
36188,lattice,0.1,32,diag,6.38952e-05,0.2663473,5.5104199e-06,0.15560435
36226,lattice,0.1,64,2b,0.0010714533,0.61007068,0.0001129089,0.28418756
36226,lattice,0.1,64,b1,0.00042518695,0.61007068,2.3616522e-05,0.28418756
36226,lattice,0.1,64,moments,0.00020981948,0.61007068,9.0644524e-06,0.28418756
36226,lattice,0.1,64,diag,0.00020092828,0.61007068,8.873301e-06,0.28418756
36258,lattice,0.1,64,2b,0.0024312278,0.74623161,0.00017527359,0.30210101
36258,lattice,0.1,64,b1,0.00067344823,0.74623161,3.4652924e-05,0.30210101
36258,lattice,0.1,64,moments,0.00022921922,0.74623161,1.5237364e-05,0.30210101
36258,lattice,0.1,64,diag,0.00023247844,0.74623161,1.4550391e-05,0.30210101
36348,lattice,0.050000001,32,2b,9.4741767e-05,0.38606313,5.8292874e-06,0.11515423
36348,lattice,0.050000001,32,b1,7.9580267e-05,0.38606313,2.5345861e-06,0.11515423
36348,lattice,0.050000001,32,moments,3.1026032e-05,0.38606313,9.442676e-07,0.11515423
36348,lattice,0.050000001,32,diag,2.9874687e-05,0.38606313,9.477566e-07,0.11515423
36428,lattice,0.050000001,32,2b,0.00017326338,0.46079813,1.1105167e-05,0.16812469
36428,lattice,0.050000001,32,b1,0.00010258845,0.46079813,3.7106551e-06,0.16812469
36428,lattice,0.050000001,32,moments,2.5976436e-05,0.46079813,1.7985423e-06,0.16812469
36428,lattice,0.050000001,32,diag,2.5575967e-05,0.46079813,1.7741831e-06,0.16812469
36550,lattice,0.050000001,64,2b,0.00047488397,0.97163196,2.1356813e-05,0.32493101
36550,lattice,0.050000001,64,b1,0.00027359973,0.97163196,6.0713075e-06,0.32493101
36550,lattice,0.050000001,64,moments,0.00010707949,0.97163196,3.1994857e-06,0.32493101
36550,lattice,0.050000001,64,diag,0.00010169314,0.97163196,3.2188896e-06,0.32493101
36588,lattice,0.050000001,64,2b,0.00044096794,0.74347722,2.1032332e-05,0.30780297
36588,lattice,0.050000001,64,b1,0.00025661055,0.74347722,7.1240118e-06,0.30780297
36588,lattice,0.050000001,64,moments,8.2457755e-05,0.74347722,2.4264585e-06,0.30780297
36588,lattice,0.050000001,64,diag,7.3207816e-05,0.74347722,2.4366853e-06,0.30780297
36633,lattice,0.15000001,32,2b,0.0026774536,0.84766214,0.00034497015,0.17532656
36633,lattice,0.15000001,32,b1,0.00039574458,0.84766214,5.4820776e-05,0.17532656
36633,lattice,0.15000001,32,moments,0.00013002147,0.84766214,3.2043577e-05,0.17532656
36633,lattice,0.15000001,32,diag,0.00011094419,0.84766214,2.9549585e-05,0.17532656
36837,lattice,0.15000001,32,2b,0.0025287016,0.40292406,0.00032320253,0.16420622
36837,lattice,0.15000001,32,b1,0.00044610524,0.40292406,4.2117215e-05,0.16420622
36837,lattice,0.15000001,32,moments,0.00011924635,0.40292406,2.759106e-05,0.16420622
36837,lattice,0.15000001,32,diag,0.00010525188,0.40292406,2.7612142e-05,0.16420622
36863,lattice,0.15000001,32,2b,0.0011236916,0.2077598,0.0001708014,0.14987533
36863,lattice,0.15000001,32,b1,0.0002210651,0.2077598,3.5460661e-05,0.14987533
36863,lattice,0.15000001,32,moments,5.5465866e-05,0.2077598,1.7922341e-05,0.14987533
36863,lattice,0.15000001,32,diag,5.7570248e-05,0.2077598,1.7804939e-05,0.14987533
36872,lattice,0.15000001,64,2b,0.0097742751,0.97267452,0.00097664719,0.2916868
36872,lattice,0.15000001,64,b1,0.0024626065,0.97267452,0.00012411369,0.2916868
36872,lattice,0.15000001,64,moments,0.00073849663,0.97267452,5.6500066e-05,0.2916868
36872,lattice,0.15000001,64,diag,0.00069618647,0.97267452,5.2635869e-05,0.2916868
36890,lattice,0.15000001,64,2b,0.0090392091,2.3669799,0.00070114132,0.32242726
36890,lattice,0.15000001,64,b1,0.0018803695,2.3669799,0.00015862708,0.32242726
36890,lattice,0.15000001,64,moments,0.00055246618,2.3669799,5.6112498e-05,0.32242726
36890,lattice,0.15000001,64,diag,0.00054898394,2.3669799,5.4257573e-05,0.32242726
36909,lattice,0.15000001,64,2b,0.0081679068,0.51028894,0.00064027524,0.27390209
36909,lattice,0.15000001,64,b1,0.002225619,0.51028894,0.00011611473,0.27390209
36909,lattice,0.15000001,64,moments,0.00078829898,0.51028894,6.5355561e-05,0.27390209
36909,lattice,0.15000001,64,diag,0.00076638128,0.51028894,6.193454e-05,0.27390209
37069,lattice,0.1,32,2b,0.00060337578,0.20475765,5.963879e-05,0.18402104
37069,lattice,0.1,32,b1,0.00025547907,0.20475765,1.4899085e-05,0.18402104
37069,lattice,0.1,32,moments,0.00011161576,0.20475765,5.5085834e-06,0.18402104
37069,lattice,0.1,32,diag,0.00010472747,0.20475765,5.4234923e-06,0.18402104
36936,lattice,0.1,32,2b,0.0007308291,0.40689532,8.4282491e-05,0.14869387
36936,lattice,0.1,32,b1,0.00023612383,0.40689532,1.408839e-05,0.14869387
36936,lattice,0.1,32,moments,8.4277447e-05,0.40689532,7.7060829e-06,0.14869387
36936,lattice,0.1,32,diag,7.7944671e-05,0.40689532,7.6026152e-06,0.14869387
36973,lattice,0.1,32,2b,0.00071020109,0.27589122,7.110627e-05,0.17873995
36973,lattice,0.1,32,b1,0.00019269268,0.27589122,1.7354203e-05,0.17873995
36973,lattice,0.1,32,moments,5.3906699e-05,0.27589122,7.6926871e-06,0.17873995
36973,lattice,0.1,32,diag,5.5121744e-05,0.27589122,7.5857934e-06,0.17873995
37118,lattice,0.1,32,2b,0.00090775011,0.27956042,5.5600028e-05,0.17327946
37118,lattice,0.1,32,b1,0.00026194062,0.27956042,1.490003e-05,0.17327946
37118,lattice,0.1,32,moments,0.00010868332,0.27956042,5.7741124e-06,0.17327946
37118,lattice,0.1,32,diag,9.9752055e-05,0.27956042,5.5981415e-06,0.17327946
37206,lattice,0.1,64,2b,0.0051338568,2.3319432,0.00031012601,0.32005333
37206,lattice,0.1,64,b1,0.0015194257,2.3319432,6.647827e-05,0.32005333
37206,lattice,0.1,64,moments,0.00045463925,2.3319432,3.6185078e-05,0.32005333
37206,lattice,0.1,64,diag,0.00044534517,2.3319432,3.7329158e-05,0.32005333
37238,lattice,0.1,64,2b,0.0042817444,2.2233131,0.00030639422,0.29133145
37238,lattice,0.1,64,b1,0.0010260272,2.2233131,5.4620147e-05,0.29133145
37238,lattice,0.1,64,moments,0.00046441993,2.2233131,2.8121936e-05,0.29133145
37238,lattice,0.1,64,diag,0.00046109368,2.2233131,2.8554475e-05,0.29133145
37233,lattice,0.1,64,2b,0.0013405,0.68223985,0.00015615098,0.27089531
37233,lattice,0.1,64,b1,0.00037387652,0.68223985,2.6745085e-05,0.27089531
37233,lattice,0.1,64,moments,0.00026015809,0.68223985,1.6537349e-05,0.27089531
37233,lattice,0.1,64,diag,0.00025875223,0.68223985,1.6344092e-05,0.27089531
37329,lattice,0.050000001,32,2b,9.2933059e-05,0.45897597,9.9726548e-06,0.15021523
37329,lattice,0.050000001,32,b1,4.4008257e-05,0.45897597,3.8586632e-06,0.15021523
37329,lattice,0.050000001,32,moments,1.7195946e-05,0.45897597,2.6194353e-06,0.15021523
37329,lattice,0.050000001,32,diag,1.7611681e-05,0.45897597,2.6624076e-06,0.15021523
37407,lattice,0.050000001,32,2b,0.00019313349,0.35335435,9.152726e-06,0.15046404
37407,lattice,0.050000001,32,b1,0.00012109423,0.35335435,4.6054105e-06,0.15046404
37407,lattice,0.050000001,32,moments,3.8876329e-05,0.35335435,2.3152068e-06,0.15046404
37407,lattice,0.050000001,32,diag,3.5128301e-05,0.35335435,2.3471622e-06,0.15046404
37545,lattice,0.050000001,64,2b,0.00033715691,0.8629688,1.6793724e-05,0.27015532
37545,lattice,0.050000001,64,b1,0.00022636333,0.8629688,8.8400644e-06,0.27015532
37545,lattice,0.050000001,64,moments,9.2368508e-05,0.8629688,4.1783275e-06,0.27015532
37545,lattice,0.050000001,64,diag,8.9254322e-05,0.8629688,4.1311883e-06,0.27015532
37539,lattice,0.050000001,64,2b,0.00036128509,0.9794453,1.7715034e-05,0.2991801
37539,lattice,0.050000001,64,b1,0.00022175835,0.9794453,1.079953e-05,0.2991801
37539,lattice,0.050000001,64,moments,9.5751172e-05,0.9794453,5.7476444e-06,0.2991801
37539,lattice,0.050000001,64,diag,9.3542367e-05,0.9794453,5.7136966e-06,0.2991801
37570,lattice,0.15000001,32,2b,0.0016671155,0.63511031,0.00024190841,0.12478928
37570,lattice,0.15000001,32,b1,0.00050549683,0.63511031,6.9257483e-05,0.12478928
37570,lattice,0.15000001,32,moments,0.00015063196,0.63511031,4.613125e-05,0.12478928
37570,lattice,0.15000001,32,diag,0.00013828323,0.63511031,4.4014678e-05,0.12478928
37773,lattice,0.15000001,32,2b,0.0029666912,1.0056914,0.00046090594,0.1541167
37773,lattice,0.15000001,32,b1,0.00064424858,1.0056914,0.00015670061,0.1541167
37773,lattice,0.15000001,32,moments,0.0002283694,1.0056914,9.9717803e-05,0.1541167
37773,lattice,0.15000001,32,diag,0.00022210297,1.0056914,9.9525584e-05,0.1541167
38060,lattice,0.1,32,2b,0.0013971345,0.61527281,0.00011377327,0.15118842
38060,lattice,0.1,32,b1,0.00033142512,0.61527281,2.524295e-05,0.15118842
38060,lattice,0.1,32,moments,0.00011895747,0.61527281,1.7885047e-05,0.15118842
38060,lattice,0.1,32,diag,0.00010792227,0.61527281,1.7220863e-05,0.15118842
38197,lattice,0.1,64,2b,0.0040229367,0.91276604,0.00028790294,0.32028604
38197,lattice,0.1,64,b1,0.0013811952,0.91276604,9.9615722e-05,0.32028604
38197,lattice,0.1,64,moments,0.00063403758,0.91276604,5.1708037e-05,0.32028604
38197,lattice,0.1,64,diag,0.0006055538,0.91276604,5.1578681e-05,0.32028604
38555,uniform,0.025,16,2b,5.1543839e-05,0.29198647,9.6926002e-06,0.074822945
38555,uniform,0.025,16,b1,3.3022588e-05,0.29198647,5.8189994e-06,0.074822945
38555,uniform,0.025,16,moments,1.2770778e-05,0.29198647,2.9321955e-06,0.074822945
38555,uniform,0.025,16,diag,1.4158683e-05,0.29198647,3.2061856e-06,0.074822945
38686,uniform,0.025,16,2b,0.00015135942,0.11132485,1.2474607e-05,0.073428537
38686,uniform,0.025,16,b1,6.6245256e-05,0.11132485,7.9314605e-06,0.073428537
38686,uniform,0.025,16,moments,1.6629317e-05,0.11132485,6.4718725e-06,0.073428537
38686,uniform,0.025,16,diag,1.4144462e-05,0.11132485,6.3930439e-06,0.073428537
38266,uniform,0.025,16,2b,0.00061551985,0.078330912,0.00010302005,0.058935271
38266,uniform,0.025,16,b1,0.00021514097,0.078330912,5.37945e-05,0.058935271
38266,uniform,0.025,16,moments,0.00010646555,0.078330912,4.2916706e-05,0.058935271
38266,uniform,0.025,16,diag,8.8418418e-05,0.078330912,4.5569685e-05,0.058935271
39205,uniform,0.025,16,2b,9.8423211e-05,0.13525813,8.422178e-06,0.079189646
39205,uniform,0.025,16,b1,5.7610247e-05,0.13525813,6.6006599e-06,0.079189646
39205,uniform,0.025,16,moments,4.0969004e-05,0.13525813,3.7034908e-06,0.079189646
39205,uniform,0.025,16,diag,3.8368329e-05,0.13525813,3.682478e-06,0.079189646
39075,uniform,0.025,16,2b,6.7807474e-05,0.1012082,9.7374415e-06,0.10640519
39075,uniform,0.025,16,b1,3.4189577e-05,0.1012082,5.9199054e-06,0.10640519
39075,uniform,0.025,16,moments,1.7819788e-05,0.1012082,3.0114164e-06,0.10640519
39075,uniform,0.025,16,diag,1.8829135e-05,0.1012082,3.0215889e-06,0.10640519
39490,uniform,0.025,16,2b,2.3954872e-05,0.23670737,7.7114446e-06,0.089674848
39490,uniform,0.025,16,b1,1.7283079e-05,0.23670737,7.616989e-06,0.089674848
39490,uniform,0.025,16,moments,9.1432537e-06,0.23670737,4.8035397e-06,0.089674848
39490,uniform,0.025,16,diag,9.90122e-06,0.23670737,5.0034328e-06,0.089674848
40093,uniform,0.025,32,2b,0.00012825008,0.3705561,9.9410954e-06,0.12750922
40093,uniform,0.025,32,b1,7.0207503e-05,0.3705561,6.4752969e-06,0.12750922
40093,uniform,0.025,32,moments,3.5502278e-05,0.3705561,4.5636221e-06,0.12750922
40093,uniform,0.025,32,diag,3.5927342e-05,0.3705561,4.4819756e-06,0.12750922
40231,uniform,0.025,32,2b,0.00022425671,0.27128005,2.1694711e-05,0.11728621
40231,uniform,0.025,32,b1,0.00016086287,0.27128005,1.2593324e-05,0.11728621
40231,uniform,0.025,32,moments,6.619021e-05,0.27128005,9.2943978e-06,0.11728621
40231,uniform,0.025,32,diag,6.7363347e-05,0.27128005,9.3702651e-06,0.11728621
40192,uniform,0.025,32,2b,0.00046026279,0.39060344,8.4019394e-05,0.15344494
40192,uniform,0.025,32,b1,0.0002923552,0.39060344,5.9624317e-05,0.15344494
40192,uniform,0.025,32,moments,0.00012767707,0.39060344,2.5056064e-05,0.15344494
40192,uniform,0.025,32,diag,0.00012049321,0.39060344,2.3923532e-05,0.15344494
40263,uniform,0.025,32,2b,0.00014623901,0.24005747,1.4504052e-05,0.13183702
40263,uniform,0.025,32,b1,5.6750518e-05,0.24005747,1.2462819e-05,0.13183702
40263,uniform,0.025,32,moments,4.9967649e-05,0.24005747,8.4009111e-06,0.13183702
40263,uniform,0.025,32,diag,4.6462643e-05,0.24005747,8.6296541e-06,0.13183702
40364,uniform,0.025,32,2b,0.00020060575,0.46907181,1.5114365e-05,0.15259156
40364,uniform,0.025,32,b1,0.00010989267,0.46907181,1.0409809e-05,0.15259156
40364,uniform,0.025,32,moments,5.6974446e-05,0.46907181,7.3105169e-06,0.15259156
40364,uniform,0.025,32,diag,5.7611689e-05,0.46907181,7.3091788e-06,0.15259156
40445,uniform,0.025,32,2b,0.00022581337,0.65834813,2.3992313e-05,0.1206298
40445,uniform,0.025,32,b1,0.00012615073,0.65834813,1.9517516e-05,0.1206298
40445,uniform,0.025,32,moments,4.7970872e-05,0.65834813,8.2817096e-06,0.1206298
40445,uniform,0.025,32,diag,4.5612223e-05,0.65834813,8.6503197e-06,0.1206298
40512,uniform,0.025,48,2b,0.00021663635,0.56175197,1.8529646e-05,0.23204331
40512,uniform,0.025,48,b1,0.00010435329,0.56175197,1.3948136e-05,0.23204331
40512,uniform,0.025,48,moments,5.1657772e-05,0.56175197,8.2602729e-06,0.23204331
40512,uniform,0.025,48,diag,5.1967874e-05,0.56175197,8.3436194e-06,0.23204331
40636,uniform,0.025,48,2b,0.00025828303,0.7579019,3.3674592e-05,0.26132981
40636,uniform,0.025,48,b1,0.00017055608,0.7579019,2.1728409e-05,0.26132981
40636,uniform,0.025,48,moments,0.0001129954,0.7579019,1.5604897e-05,0.26132981
40636,uniform,0.025,48,diag,0.00011413257,0.7579019,1.6241751e-05,0.26132981
40536,uniform,0.025,48,2b,0.00077686056,1.0673567,0.00012434535,0.19777418
40536,uniform,0.025,48,b1,0.00043237015,1.0673567,5.3823597e-05,0.19777418
40536,uniform,0.025,48,moments,0.0001681536,1.0673567,3.1999734e-05,0.19777418
40536,uniform,0.025,48,diag,0.00017157127,1.0673567,2.4767643e-05,0.19777418
40703,uniform,0.025,48,2b,0.00030932735,0.57249817,2.8409069e-05,0.2591272
40703,uniform,0.025,48,b1,0.00016362194,0.57249817,1.2775592e-05,0.2591272
40703,uniform,0.025,48,moments,7.5290744e-05,0.57249817,7.4306965e-06,0.2591272
40703,uniform,0.025,48,diag,7.3391537e-05,0.57249817,7.4618099e-06,0.2591272
40691,uniform,0.025,48,2b,0.00038121801,0.40518218,3.1347383e-05,0.24326097
40691,uniform,0.025,48,b1,0.00025074578,0.40518218,2.3229193e-05,0.24326097
40691,uniform,0.025,48,moments,0.00014583189,0.40518218,1.6337889e-05,0.24326097
40691,uniform,0.025,48,diag,0.00014401876,0.40518218,1.614188e-05,0.24326097
40808,uniform,0.025,48,2b,0.000591933,0.5192645,5.4564373e-05,0.21542167
40808,uniform,0.025,48,b1,0.00028893223,0.5192645,2.5377701e-05,0.21542167
40808,uniform,0.025,48,moments,0.0001588288,0.5192645,2.1710917e-05,0.21542167
40808,uniform,0.025,48,diag,0.00016164157,0.5192645,2.1456869e-05,0.21542167
40902,uniform,0.025,64,2b,0.00066368095,1.810624,4.4107732e-05,0.35682171
40902,uniform,0.025,64,b1,0.00032084947,1.810624,3.6577336e-05,0.35682171
40902,uniform,0.025,64,moments,0.0001701243,1.810624,2.2234561e-05,0.35682171
40902,uniform,0.025,64,diag,0.00016875004,1.810624,2.21198e-05,0.35682171
40956,uniform,0.025,64,2b,0.00082476962,1.2583306,7.1108584e-05,0.27619821
40956,uniform,0.025,64,b1,0.00046374818,1.2583306,4.7257684e-05,0.27619821
40956,uniform,0.025,64,moments,0.00024484548,1.2583306,2.975957e-05,0.27619821
40956,uniform,0.025,64,diag,0.00024545437,1.2583306,3.017758e-05,0.27619821
40906,uniform,0.025,64,2b,0.00083856327,0.70382933,0.00014395037,0.2949536
40906,uniform,0.025,64,b1,0.00046633698,0.70382933,6.4788313e-05,0.2949536
40906,uniform,0.025,64,moments,0.00026234752,0.70382933,3.7358801e-05,0.2949536
40906,uniform,0.025,64,diag,0.00024747059,0.70382933,3.6552178e-05,0.2949536
41018,uniform,0.025,64,2b,0.00091001489,0.90168489,0.00013335272,0.27526529
41018,uniform,0.025,64,b1,0.00038963242,0.90168489,6.8564826e-05,0.27526529
41018,uniform,0.025,64,moments,0.0002289525,0.90168489,4.2764128e-05,0.27526529
41018,uniform,0.025,64,diag,0.00022065988,0.90168489,4.0548138e-05,0.27526529
40991,uniform,0.025,64,2b,0.00030759695,0.59956328,3.4740382e-05,0.29877259
40991,uniform,0.025,64,b1,0.00021755559,0.59956328,2.4567441e-05,0.29877259
40991,uniform,0.025,64,moments,9.7889962e-05,0.59956328,1.6275672e-05,0.29877259
40991,uniform,0.025,64,diag,9.5540242e-05,0.59956328,1.5922302e-05,0.29877259
41034,uniform,0.025,64,2b,0.00043955251,0.54513402,3.036215e-05,0.33636163
41034,uniform,0.025,64,b1,0.00025786488,0.54513402,2.5609984e-05,0.33636163
41034,uniform,0.025,64,moments,9.6678716e-05,0.54513402,1.392997e-05,0.33636163
41034,uniform,0.025,64,diag,9.400615e-05,0.54513402,1.4137723e-05,0.33636163
41113,uniform,0.050000001,16,2b,0.0009113077,0.20908424,0.00025862743,0.049344088
41113,uniform,0.050000001,16,b1,0.00032828145,0.20908424,9.9550051e-05,0.049344088
41113,uniform,0.050000001,16,moments,0.00013704354,0.20908424,6.3477698e-05,0.049344088
41113,uniform,0.050000001,16,diag,0.0001182819,0.20908424,6.7105794e-05,0.049344088
41504,uniform,0.050000001,16,2b,0.00061647714,0.30878501,0.00012394748,0.076733744
41504,uniform,0.050000001,16,b1,0.0002001925,0.30878501,5.7531014e-05,0.076733744
41504,uniform,0.050000001,16,moments,7.4186967e-05,0.30878501,3.870727e-05,0.076733744
41504,uniform,0.050000001,16,diag,6.4758311e-05,0.30878501,4.0770807e-05,0.076733744
42046,uniform,0.050000001,16,2b,8.4244758e-05,0.13566127,2.5757875e-05,0.075536658
