exp,N,phi,seed,op,wall_s,nearfield_interactions,rmse,rel_rmse,mae,rel_mae,max_rel_rmse,prmse_lin,prmse_ang,err_mean_pct,prmse_fluct,max_rel_lin
fig4,50,0.1,3431,M_mom_v2_kinf_rc8_pc8_w025f,0.236936,14.96,0.000980443,3.11657,0.00231947,3.06801,6.65104,3.28724,2.51823,,,
fig4,50,0.1,3432,M_mom_v2_kinf_rc8_pc8_w025f,0.223851,16.88,0.0013548,4.12033,0.00302852,3.8624,11.3876,4.22522,3.73556,,,
fig4,50,0.1,3423,M_mom_v2_kinf_rc8_pc8c,0.225495,14.32,0.00101041,3.05537,0.00231254,2.99673,10.4692,3.16906,2.6431,,,
fig4,50,0.1,3424,M_mom_v2_kinf_rc8_pc8c,0.216058,15.4,0.00105604,3.14508,0.00230875,2.87267,9.31145,3.29876,2.51216,,,
fig4,50,0.1,3425,M_mom_v2_kinf_rc8_pc8c,0.222137,15.44,0.00120111,3.35343,0.00275466,3.19752,9.36999,3.38464,3.22213,,,
fig4,50,0.1,3426,M_mom_v2_kinf_rc8_pc8c,0.217999,15.64,0.00107452,3.19307,0.00242219,2.99905,6.60031,3.24713,3.00821,,,
fig4,50,0.1,3427,M_mom_v2_kinf_rc8_pc8c,0.219576,15.72,0.00104312,2.98584,0.00239432,2.90563,13.2931,3.01788,2.85796,,,
fig4,50,0.1,3428,M_mom_v2_kinf_rc8_pc8c,0.215349,15.72,0.00105801,3.95305,0.00243918,3.79632,9.70857,4.48741,2.76239,,,
fig4,50,0.1,3429,M_mom_v2_kinf_rc8_pc8c,0.222091,15.16,0.00119614,3.12963,0.00272123,3.03076,9.56575,3.12334,3.15808,,,
fig4,50,0.1,3430,M_mom_v2_kinf_rc8_pc8c,0.202097,17.72,0.00117711,2.68008,0.00275678,2.64545,6.54852,2.63825,2.94769,,,
fig4,50,0.1,3431,M_mom_v2_kinf_rc8_pc8c,0.221816,14.96,0.000984081,3.12813,0.00231941,3.06792,6.69527,3.30002,2.52524,,,
fig4,50,0.1,3432,M_mom_v2_kinf_rc8_pc8c,0.208119,16.88,0.00135441,4.11914,0.00302066,3.85237,11.5561,4.2205,3.7481,,,
fig4,50,0.1,3423,M_mom_v2_kinf_rc8_pc8c_diag,0.224967,14.32,0.000988354,2.98868,0.00227098,2.94288,10.4391,3.1028,2.57375,,,
fig4,50,0.1,3424,M_mom_v2_kinf_rc8_pc8c_diag,0.216391,15.4,0.00099866,2.9742,0.0022216,2.76424,7.60602,3.10712,2.43377,,,
fig4,50,0.1,3425,M_mom_v2_kinf_rc8_pc8c_diag,0.225512,15.44,0.00119039,3.32351,0.00275302,3.19561,9.18724,3.34394,3.23829,,,
fig4,50,0.1,3426,M_mom_v2_kinf_rc8_pc8c_diag,0.21232,15.64,0.00106087,3.15253,0.00239566,2.9662,6.24481,3.22861,2.88786,,,
fig4,50,0.1,3427,M_mom_v2_kinf_rc8_pc8c_diag,0.220616,15.72,0.00103209,2.95428,0.00238856,2.89863,12.8622,3.01341,2.71238,,,
fig4,50,0.1,3428,M_mom_v2_kinf_rc8_pc8c_diag,0.216198,15.72,0.000994493,3.71574,0.00229401,3.57038,8.49909,4.20904,2.62227,,,
fig4,50,0.1,3429,M_mom_v2_kinf_rc8_pc8c_diag,0.224216,15.16,0.00116377,3.04493,0.0026543,2.95622,8.58859,3.0785,2.8873,,,
fig4,50,0.1,3430,M_mom_v2_kinf_rc8_pc8c_diag,0.204366,17.72,0.00111956,2.54904,0.00262122,2.51537,6.8396,2.49227,2.90438,,,
fig4,50,0.1,3431,M_mom_v2_kinf_rc8_pc8c_diag,0.223082,14.96,0.000991226,3.15084,0.00232436,3.07447,6.99208,3.33829,2.4851,,,
fig4,50,0.1,3432,M_mom_v2_kinf_rc8_pc8c_diag,0.210301,16.88,0.00133217,4.05151,0.00296126,3.77661,11.1182,4.1382,3.73673,,,
fig4,50,0.1,3423,M_nbody_b1,0.504038,14.32,0.00167966,5.0791,0.00382305,4.95415,10.8454,5.36042,4.00583,,,
fig4,50,0.1,3424,M_nbody_b1,0.461377,15.4,0.00154075,4.58865,0.00347258,4.32079,12.3989,4.81191,3.66974,,,
fig4,50,0.1,3425,M_nbody_b1,0.466157,15.44,0.00201141,5.61574,0.00462505,5.36862,14.4201,5.90659,4.2168,,,
fig4,50,0.1,3426,M_nbody_b1,0.462575,15.64,0.00172318,5.12065,0.00384476,4.76041,11.9729,5.49974,3.60036,,,
fig4,50,0.1,3427,M_nbody_b1,0.464231,15.72,0.00184407,5.2785,0.00415933,5.04756,18.4224,5.58418,3.86808,,,
fig4,50,0.1,3428,M_nbody_b1,0.648349,15.72,0.00168982,6.3137,0.00376036,5.85259,19.2753,7.36495,3.79089,,,
fig4,50,0.1,3429,M_nbody_b1,0.459644,15.16,0.00217911,5.7015,0.00501794,5.58872,14.8514,5.94274,4.44184,,,
fig4,50,0.1,3430,M_nbody_b1,0.49353,17.72,0.00232422,5.29185,0.00522477,5.01376,13.1551,5.42244,4.30477,,,
fig4,50,0.1,3431,M_nbody_b1,0.44885,14.96,0.00184248,5.85676,0.00425702,5.63084,15.0429,6.42204,3.59038,,,
fig4,50,0.1,3432,M_nbody_b1,0.48802,16.88,0.00229836,6.98995,0.00508767,6.48851,17.505,7.58211,4.366,,,
fig4,50,0.1,3423,M_nbody_b1_v2,0.469457,14.32,0.00147497,4.46017,0.00335157,4.34317,11.2702,4.64573,3.7793,,,
fig4,50,0.1,3424,M_nbody_b1_v2,0.480089,15.4,0.00134387,4.00231,0.0030029,3.73638,11.8711,4.19498,3.21057,,,
fig4,50,0.1,3425,M_nbody_b1_v2,0.447342,15.44,0.00178392,4.9806,0.00409087,4.74856,12.6924,5.23568,3.75636,,,
fig4,50,0.1,3426,M_nbody_b1_v2,0.502099,15.64,0.00149301,4.43667,0.00336693,4.16878,10.6359,4.69233,3.46379,,,
fig4,50,0.1,3427,M_nbody_b1_v2,0.442371,15.72,0.00151147,4.32646,0.00348288,4.22665,12.485,4.47118,3.71104,,,
fig4,50,0.1,3428,M_nbody_b1_v2,0.442535,15.72,0.00149836,5.59833,0.00336177,5.23223,16.0905,6.40717,3.75854,,,
fig4,50,0.1,3429,M_nbody_b1_v2,0.433945,15.16,0.00171174,4.47868,0.00390942,4.35411,12.2906,4.58044,3.9831,,,
fig4,50,0.1,3430,M_nbody_b1_v2,0.480136,17.72,0.00173021,3.93939,0.00401083,3.84885,9.88572,3.96013,3.79604,,,
fig4,50,0.1,3431,M_nbody_b1_v2,0.435565,14.96,0.00154259,4.90349,0.00349579,4.62394,10.4043,5.34076,3.19781,,,
fig4,50,0.1,3432,M_nbody_b1_v2,0.467575,16.88,0.00179829,5.46911,0.00404084,5.15345,13.7801,5.76351,4.30023,,,
fig4,50,0.1,3423,M_nbody_gpu,0.00621414,14.32,0.00165782,5.01307,0.00378553,4.90552,11.5487,5.28404,3.98333,,,
fig4,50,0.1,3424,M_nbody_gpu,0.00617814,15.4,0.00146846,4.37337,0.00329411,4.09872,11.2706,4.61142,3.37535,,,
fig4,50,0.1,3425,M_nbody_gpu,0.00617027,15.44,0.00203486,5.68122,0.00470241,5.45841,13.7394,6.0165,4.02221,,,
fig4,50,0.1,3426,M_nbody_gpu,0.0061903,15.64,0.0017259,5.12875,0.00381742,4.72655,13.3932,5.53633,3.46257,,,
fig4,50,0.1,3427,M_nbody_gpu,0.00617242,15.72,0.00182582,5.22627,0.00414543,5.03068,15.1199,5.56625,3.6136,,,
fig4,50,0.1,3428,M_nbody_gpu,0.00605702,15.72,0.00170499,6.37037,0.0038476,5.98838,19.0382,7.4083,3.90236,,,
fig4,50,0.1,3429,M_nbody_gpu,0.00622225,15.16,0.00208266,5.44915,0.00475508,5.29596,15.4087,5.71638,4.01519,,,
fig4,50,0.1,3430,M_nbody_gpu,0.00618815,17.72,0.00216374,4.92646,0.00489045,4.69295,11.9577,5.02687,4.18383,,,
fig4,50,0.1,3431,M_nbody_gpu,0.00616574,14.96,0.00177203,5.6328,0.00403079,5.3316,12.7269,6.19161,3.36833,,,
fig4,50,0.1,3432,M_nbody_gpu,0.00616503,16.88,0.00224838,6.83796,0.00497057,6.33918,15.9157,7.41299,4.29655,,,
fig4,50,0.1,3423,M_rpy,0.221735,14.32,0.00340017,10.2817,0.00764913,9.91221,19.936,10.9074,7.85505,,,
fig4,50,0.1,3424,M_rpy,0.224088,15.4,0.00316242,9.4183,0.00712342,8.86336,23.6254,9.77917,7.97842,,,
fig4,50,0.1,3425,M_rpy,0.224752,15.44,0.00418297,11.6786,0.00939709,10.9078,20.4515,12.2758,8.81356,,,
fig4,50,0.1,3426,M_rpy,0.224408,15.64,0.0040224,11.9531,0.00862618,10.6805,21.4042,12.6103,9.47183,,,
fig4,50,0.1,3427,M_rpy,0.22755,15.72,0.00430327,12.3178,0.00956895,11.6124,33.2368,12.9719,9.35206,,,
fig4,50,0.1,3428,M_rpy,0.2262,15.72,0.00341558,12.7617,0.00771594,12.009,25.8178,14.8955,7.6313,,,
fig4,50,0.1,3429,M_rpy,0.227239,15.16,0.00412402,10.7903,0.00931008,10.3691,26.2482,11.3084,8.02179,,,
fig4,50,0.1,3430,M_rpy,0.223955,17.72,0.00450993,10.2683,0.0101128,9.70442,20.5185,10.3741,9.52111,,,
fig4,50,0.1,3431,M_rpy,0.222641,14.96,0.00395262,12.5643,0.00884456,11.6989,25.9833,13.6457,8.39216,,,
fig4,50,0.1,3432,M_rpy,0.225741,16.88,0.0053268,16.2003,0.0114322,14.5799,36.6187,17.1174,12.5274,,,
fig4,50,0.1,3423,mfs_coarse,0.117459,14.32,0.000201997,0.610817,0.000353227,0.457734,2.09628,0.558054,0.76017,,,
fig4,50,0.1,3424,mfs_coarse,0.13693,15.4,0.000212588,0.633129,0.000344753,0.428961,2.8091,0.561311,0.843219,,,
fig4,50,0.1,3425,mfs_coarse,0.123451,15.44,0.000279641,0.780744,0.000544668,0.632233,2.15812,0.73077,0.958955,,,
fig4,50,0.1,3426,mfs_coarse,0.132531,15.64,0.000319391,0.949112,0.000567514,0.70267,3.91344,0.743851,1.43009,,,
fig4,50,0.1,3427,mfs_coarse,0.118042,15.72,0.000291096,0.833242,0.000557733,0.676837,2.36988,0.69313,1.23498,,,
fig4,50,0.1,3428,mfs_coarse,0.108742,15.72,0.00020555,0.767998,0.000387794,0.603559,3.27936,0.778377,0.749245,,,
fig4,50,0.1,3429,mfs_coarse,0.150367,15.16,0.000279582,0.73151,0.000495806,0.552203,3.04891,0.658937,0.997043,,,
fig4,50,0.1,3430,mfs_coarse,0.108388,17.72,0.000152021,0.346125,0.00027473,0.263635,1.29931,0.209653,0.7958,,,
fig4,50,0.1,3431,mfs_coarse,0.118482,14.96,0.000259343,0.824382,0.000448993,0.593892,3.49218,0.844205,0.759979,,,
fig4,50,0.1,3432,mfs_coarse,0.146427,16.88,0.000409823,1.24639,0.000687728,0.877087,6.05415,1.17058,1.47857,,,
fig4,50,0.125,4423,M_2b,0.197531,17.6,0.00347189,6.33695,0.00746832,5.68452,14.3592,6.07284,8.87366,,,
fig4,50,0.125,4424,M_2b,0.1838,17.6,0.00359903,13.9443,0.00787058,12.6287,34.4901,16.9623,7.06623,,,
fig4,50,0.125,4425,M_2b,0.226237,17.56,0.00360198,11.3223,0.00793056,10.3969,31.8391,12.3034,7.75306,,,
fig4,50,0.125,4426,M_2b,0.198672,19.2,0.00362745,13.9003,0.00811538,12.9747,33.031,15.8775,9.57273,,,
fig4,50,0.125,4427,M_2b,0.171413,21.28,0.00480036,13.2532,0.0104081,12.0654,33.6453,13.5869,11.6017,,,
fig4,50,0.125,4428,M_2b,0.186019,17.32,0.00276745,8.41346,0.00622163,7.95263,24.7824,8.71518,7.28899,,,
fig4,50,0.125,4429,M_2b,0.18512,18.24,0.00409174,9.98643,0.00895942,9.20564,20.7015,10.1038,9.22971,,,
fig4,50,0.125,4430,M_2b,0.183271,18.52,0.00310172,8.06608,0.00687532,7.4456,21.4577,8.22675,7.18194,,,
fig4,50,0.125,4431,M_2b,0.183301,18.24,0.00397916,13.354,0.00878561,12.3801,29.5249,14.5696,9.42562,,,
fig4,50,0.125,4432,M_2b,0.180197,18.2,0.00395233,10.3821,0.00902257,9.98167,22.5163,10.5659,9.43443,,,
fig4,50,0.125,4423,M_3b,0.388766,17.6,0.00241892,4.41504,0.00553994,4.21673,12.8426,3.8026,8.87366,,,
fig4,50,0.125,4424,M_3b,0.387087,17.6,0.00251566,9.74686,0.00583878,9.36855,17.2999,11.1396,7.06623,,,
fig4,50,0.125,4425,M_3b,0.386125,17.56,0.00240759,7.56789,0.00561766,7.36468,16.1266,7.5038,7.75306,,,
fig4,50,0.125,4426,M_3b,0.41706,19.2,0.00269953,10.3445,0.00617836,9.87781,21.9729,10.7666,9.57273,,,
fig4,50,0.125,4427,M_3b,0.460844,21.28,0.00334846,9.24471,0.00764034,8.85691,26.3184,8.64544,11.6017,,,
fig4,50,0.125,4428,M_3b,0.380356,17.32,0.00201352,6.12139,0.00466918,5.96826,19.439,5.73484,7.28899,,,
fig4,50,0.125,4429,M_3b,0.403535,18.24,0.00293312,7.15866,0.00673101,6.91599,15.3491,6.7632,9.22971,,,
fig4,50,0.125,4430,M_3b,0.411207,18.52,0.00226076,5.87915,0.00515946,5.58742,12.2363,5.5911,7.18194,,,
fig4,50,0.125,4431,M_3b,0.401036,18.24,0.00272215,9.13552,0.00626671,8.83063,28.108,9.02305,9.42562,,,
fig4,50,0.125,4432,M_3b,0.396174,18.2,0.00272,7.14495,0.00629174,6.96055,22.132,6.57763,9.43443,,,
fig4,50,0.125,4423,M_mom_old,0.193421,17.6,0.00184379,3.36531,0.00415779,3.1647,7.81762,3.24198,4.57363,,,
fig4,50,0.125,4424,M_mom_old,0.193583,17.6,0.0019334,7.49091,0.00434224,6.9673,14.0281,9.05418,4.0052,,,
fig4,50,0.125,4425,M_mom_old,0.197605,17.56,0.00208489,6.55355,0.0047551,6.23388,13.8844,7.24388,3.86951,,,
fig4,50,0.125,4426,M_mom_old,0.330184,19.2,0.00205394,7.87064,0.00453459,7.24979,21.7077,9.23929,4.64162,,,
fig4,50,0.125,4427,M_mom_old,0.186189,21.28,0.00312262,8.6212,0.0069435,8.04912,22.824,9.06243,6.21003,,,
fig4,50,0.125,4428,M_mom_old,0.195797,17.32,0.00160383,4.87587,0.00358907,4.58763,14.9661,5.17324,3.68297,,,
fig4,50,0.125,4429,M_mom_old,0.195171,18.24,0.00244263,5.96156,0.00536504,5.51248,11.748,6.13161,4.78148,,,
fig4,50,0.125,4430,M_mom_old,0.194524,18.52,0.00189126,4.91826,0.00401571,4.3488,13.5294,5.08395,3.95651,,,
fig4,50,0.125,4431,M_mom_old,0.194258,18.24,0.00244537,8.20663,0.00530473,7.47506,19.6837,9.22684,4.52301,,,
fig4,50,0.125,4432,M_mom_old,0.260032,18.2,0.00227424,5.97404,0.0052296,5.7855,14.3481,6.20883,4.6629,,,
fig4,50,0.125,4423,M_mom_v2_k10_rc6,0.340112,17.6,0.00151947,2.77335,0.00354596,2.69901,5.9346,2.64305,4.00001,,,
fig4,50,0.125,4424,M_mom_v2_k10_rc6,0.195329,17.6,0.00162361,6.29063,0.0036455,5.84935,12.66,7.44306,3.87955,,,
fig4,50,0.125,4425,M_mom_v2_k10_rc6,0.192232,17.56,0.00164863,5.18221,0.00379135,4.97041,13.4597,5.66206,3.40167,,,
fig4,50,0.125,4426,M_mom_v2_k10_rc6,0.189137,19.2,0.00169978,6.51352,0.00386512,6.17945,20.4708,7.53654,4.19849,,,
fig4,50,0.125,4427,M_mom_v2_k10_rc6,0.183621,21.28,0.00227944,6.29326,0.00524806,6.0837,12.576,6.50271,5.22705,,,
fig4,50,0.125,4428,M_mom_v2_k10_rc6,0.200758,17.32,0.00131907,4.01015,0.00303593,3.8806,14.8204,4.12056,3.60754,,,
fig4,50,0.125,4429,M_mom_v2_k10_rc6,0.192263,18.24,0.00184631,4.50615,0.00422658,4.34273,12.4287,4.55682,4.18028,,,
fig4,50,0.125,4430,M_mom_v2_k10_rc6,0.190524,18.52,0.00159377,4.14462,0.00354673,3.84092,9.89952,4.28454,3.33223,,,
fig4,50,0.125,4431,M_mom_v2_k10_rc6,0.19258,18.24,0.00176682,5.92944,0.00397206,5.59716,13.1086,6.5606,3.79139,,,
fig4,50,0.125,4432,M_mom_v2_k10_rc6,0.308121,18.2,0.00160501,4.21607,0.00366494,4.05452,12.7724,4.33846,3.55958,,,
fig4,50,0.125,4423,M_mom_v2_kinf_rc6,0.203932,17.6,0.00149401,2.72688,0.00345301,2.62826,6.08455,2.59103,3.99259,,,
fig4,50,0.125,4424,M_mom_v2_kinf_rc6,0.273056,17.6,0.00158203,6.12952,0.00356926,5.72702,11.5675,7.24786,3.79378,,,
fig4,50,0.125,4425,M_mom_v2_kinf_rc6,0.207059,17.56,0.00160187,5.03524,0.00365103,4.78646,13.7719,5.51629,3.23185,,,
fig4,50,0.125,4426,M_mom_v2_kinf_rc6,0.190639,19.2,0.00164183,6.29147,0.00373227,5.96706,19.8239,7.24627,4.15709,,,
fig4,50,0.125,4427,M_mom_v2_kinf_rc6,0.188996,21.28,0.00210209,5.80362,0.00486126,5.63532,10.9899,5.94873,5.08587,,,
fig4,50,0.125,4428,M_mom_v2_kinf_rc6,0.197296,17.32,0.00136368,4.14579,0.00311495,3.9816,16.233,4.30156,3.56256,,,
fig4,50,0.125,4429,M_mom_v2_kinf_rc6,0.19462,18.24,0.00182037,4.44285,0.00416831,4.28286,11.5714,4.45864,4.3442,,,
fig4,50,0.125,4430,M_mom_v2_kinf_rc6,0.195138,18.52,0.00151155,3.93082,0.0034199,3.70357,8.54677,4.04161,3.30187,,,
fig4,50,0.125,4431,M_mom_v2_kinf_rc6,0.196683,18.24,0.00156038,5.23662,0.00356312,5.02091,11.9251,5.72472,3.64919,,,
fig4,50,0.125,4432,M_mom_v2_kinf_rc6,0.253558,18.2,0.0015542,4.0826,0.00354078,3.91716,12.1549,4.19119,3.50533,,,
fig4,50,0.125,4423,M_mom_v2_kinf_rc8,0.208008,17.6,0.00156148,2.85004,0.00363865,2.76956,6.32227,2.72595,4.03341,,,
fig4,50,0.125,4424,M_mom_v2_kinf_rc8,0.220829,17.6,0.00153717,5.95573,0.00349405,5.60634,11.0755,7.01129,3.77685,,,
fig4,50,0.125,4425,M_mom_v2_kinf_rc8,0.196213,17.56,0.00153728,4.8322,0.00351707,4.61084,13.9169,5.26388,3.24796,,,
fig4,50,0.125,4426,M_mom_v2_kinf_rc8,0.192563,19.2,0.00167932,6.43512,0.00384337,6.14469,19.2258,7.43587,4.17863,,,
fig4,50,0.125,4427,M_mom_v2_kinf_rc8,0.185157,21.28,0.00210927,5.82346,0.00487102,5.64664,9.78713,5.99011,4.98898,,,
fig4,50,0.125,4428,M_mom_v2_kinf_rc8,0.19612,17.32,0.00134489,4.08865,0.00308831,3.94755,17.9268,4.22756,3.57354,,,
fig4,50,0.125,4429,M_mom_v2_kinf_rc8,0.343142,18.24,0.00173381,4.23159,0.00395545,4.06416,11.2877,4.21969,4.30422,,,
fig4,50,0.125,4430,M_mom_v2_kinf_rc8,0.198455,18.52,0.00149025,3.87542,0.00340482,3.68724,7.96823,3.97162,3.33638,,,
fig4,50,0.125,4431,M_mom_v2_kinf_rc8,0.20383,18.24,0.00151732,5.09211,0.00349426,4.92388,10.8544,5.53763,3.66663,,,
fig4,50,0.125,4432,M_mom_v2_kinf_rc8,0.195122,18.2,0.00158541,4.16459,0.0036219,4.0069,12.2729,4.28693,3.50749,,,
fig4,50,0.125,4423,M_mom_v2_kinf_rc8_pc8,0.154238,17.6,0.00126513,2.30913,0.00292198,2.22406,4.61199,2.14064,3.76272,,,
fig4,50,0.125,4424,M_mom_v2_kinf_rc8_pc8,0.180859,17.6,0.0012705,4.9225,0.0029055,4.662,9.10778,5.60925,3.60906,,,
fig4,50,0.125,4425,M_mom_v2_kinf_rc8_pc8,0.153474,17.56,0.00115777,3.63927,0.00270396,3.54486,6.40125,3.81368,3.07021,,,
fig4,50,0.125,4426,M_mom_v2_kinf_rc8_pc8,0.14725,19.2,0.00144005,5.51822,0.00321377,5.13809,18.7393,6.18005,4.13436,,,
fig4,50,0.125,4427,M_mom_v2_kinf_rc8_pc8,0.13799,21.28,0.00153676,4.2428,0.00354544,4.10998,7.56261,4.08753,4.89179,,,
fig4,50,0.125,4428,M_mom_v2_kinf_rc8_pc8,0.157395,17.32,0.00111793,3.39867,0.00258274,3.30132,9.70111,3.3456,3.57404,,,
fig4,50,0.125,4429,M_mom_v2_kinf_rc8_pc8,0.153064,18.24,0.00136321,3.32711,0.00307632,3.16086,12.0965,3.18458,4.09769,,,
fig4,50,0.125,4430,M_mom_v2_kinf_rc8_pc8,0.157497,18.52,0.00116943,3.04111,0.00269469,2.9182,7.34808,3.00682,3.21195,,,
fig4,50,0.125,4431,M_mom_v2_kinf_rc8_pc8,0.153623,18.24,0.00127592,4.28199,0.00291363,4.10569,9.09694,4.5458,3.49222,,,
fig4,50,0.125,4432,M_mom_v2_kinf_rc8_pc8,0.151913,18.2,0.00119488,3.13873,0.00277355,3.06838,9.28782,3.05726,3.50898,,,
fig4,50,0.125,4423,M_mom_v2_kinf_rc8_pc8_c,0.196961,17.6,0.00125991,2.29961,0.00291967,2.22231,4.52638,2.1236,3.80178,,,
fig4,50,0.125,4424,M_mom_v2_kinf_rc8_pc8_c,0.204646,17.6,0.00126606,4.9053,0.00290025,4.65358,9.05515,5.5856,3.6062,,,
fig4,50,0.125,4425,M_mom_v2_kinf_rc8_pc8_c,0.199341,17.56,0.00115277,3.62355,0.00268915,3.52544,5.85004,3.79093,3.07976,,,
fig4,50,0.125,4426,M_mom_v2_kinf_rc8_pc8_c,0.181767,19.2,0.00141639,5.42759,0.00316863,5.06593,18.514,6.03026,4.18867,,,
fig4,50,0.125,4427,M_mom_v2_kinf_rc8_pc8_c,0.171036,21.28,0.0015342,4.23574,0.00355607,4.12231,7.45694,4.09769,4.81809,,,
fig4,50,0.125,4428,M_mom_v2_kinf_rc8_pc8_c,0.200717,17.32,0.00112161,3.40987,0.00258748,3.30738,9.35113,3.35258,3.59874,,,
fig4,50,0.125,4429,M_mom_v2_kinf_rc8_pc8_c,0.195475,18.24,0.00136941,3.34222,0.00308139,3.16607,12.5042,3.21636,4.03228,,,
fig4,50,0.125,4430,M_mom_v2_kinf_rc8_pc8_c,0.190863,18.52,0.00115302,2.99845,0.00266751,2.88877,7.11506,2.9602,3.18822,,,
fig4,50,0.125,4431,M_mom_v2_kinf_rc8_pc8_c,0.189858,18.24,0.00127992,4.29541,0.00292147,4.11674,9.09642,4.57078,3.46609,,,
fig4,50,0.125,4432,M_mom_v2_kinf_rc8_pc8_c,0.192811,18.2,0.00120277,3.15946,0.00278723,3.08352,9.11383,3.08398,3.50429,,,
fig4,50,0.125,4423,M_mom_v2_kinf_rc8_pc8_diag,0.183839,17.6,0.00125864,2.29729,0.00291368,2.21775,4.33931,2.12217,3.79329,,,
fig4,50,0.125,4424,M_mom_v2_kinf_rc8_pc8_diag,0.184986,17.6,0.00120603,4.67272,0.00275223,4.41606,8.73319,5.3506,3.36265,,,
fig4,50,0.125,4425,M_mom_v2_kinf_rc8_pc8_diag,0.184246,17.56,0.00111344,3.49993,0.00258231,3.38537,5.91573,3.67238,2.93541,,,
fig4,50,0.125,4426,M_mom_v2_kinf_rc8_pc8_diag,0.16993,19.2,0.00136061,5.21382,0.00306818,4.90533,16.5624,5.88482,3.78618,,,
fig4,50,0.125,4427,M_mom_v2_kinf_rc8_pc8_diag,0.160592,21.28,0.00146825,4.05366,0.00335489,3.88909,7.8472,3.96569,4.43457,,,
fig4,50,0.125,4428,M_mom_v2_kinf_rc8_pc8_diag,0.18607,17.32,0.00110836,3.36958,0.00255517,3.26608,9.19795,3.30079,3.59469,,,
fig4,50,0.125,4429,M_mom_v2_kinf_rc8_pc8_diag,0.184326,18.24,0.00134148,3.27407,0.00304745,3.13119,12.2667,3.13547,4.02443,,,
fig4,50,0.125,4430,M_mom_v2_kinf_rc8_pc8_diag,0.182041,18.52,0.00111041,2.88763,0.00255771,2.76986,6.97159,2.88125,2.92029,,,
fig4,50,0.125,4431,M_mom_v2_kinf_rc8_pc8_diag,0.181594,18.24,0.0012138,4.07349,0.00275674,3.88461,9.73992,4.3061,3.38444,,,
fig4,50,0.125,4432,M_mom_v2_kinf_rc8_pc8_diag,0.1797,18.2,0.00115666,3.03833,0.00266656,2.95001,8.43326,2.95777,3.40394,,,
fig4,50,0.125,4423,M_mom_v2_kinf_rc8_pc8_diag_c,0.202886,17.6,0.00125727,2.29478,0.00292047,2.22292,4.25318,2.11313,3.83303,,,
fig4,50,0.125,4424,M_mom_v2_kinf_rc8_pc8_diag_c,0.197472,17.6,0.00120004,4.6495,0.00274231,4.40015,8.93547,5.3234,3.34745,,,
fig4,50,0.125,4425,M_mom_v2_kinf_rc8_pc8_diag_c,0.198889,17.56,0.00110472,3.47253,0.00256247,3.35937,5.94977,3.63457,2.94549,,,
fig4,50,0.125,4426,M_mom_v2_kinf_rc8_pc8_diag_c,0.183134,19.2,0.00135126,5.178,0.00304422,4.86702,16.5587,5.80268,3.87001,,,
fig4,50,0.125,4427,M_mom_v2_kinf_rc8_pc8_diag_c,0.173967,21.28,0.00146096,4.03353,0.00335544,3.88973,8.0577,3.95166,4.38927,,,
fig4,50,0.125,4428,M_mom_v2_kinf_rc8_pc8_diag_c,0.199477,17.32,0.00111531,3.39069,0.00256529,3.27901,9.64208,3.32155,3.61697,,,
fig4,50,0.125,4429,M_mom_v2_kinf_rc8_pc8_diag_c,0.196767,18.24,0.00134225,3.27595,0.00303697,3.12043,12.6184,3.14774,3.97602,,,
fig4,50,0.125,4430,M_mom_v2_kinf_rc8_pc8_diag_c,0.192044,18.52,0.00109998,2.86052,0.00253807,2.7486,6.74792,2.84897,2.91926,,,
fig4,50,0.125,4431,M_mom_v2_kinf_rc8_pc8_diag_c,0.194504,18.24,0.00122337,4.10561,0.00277873,3.91559,9.78598,4.35229,3.36979,,,
fig4,50,0.125,4432,M_mom_v2_kinf_rc8_pc8_diag_c,0.193441,18.2,0.00116456,3.05911,0.00267976,2.96462,8.33088,2.98114,3.41385,,,
fig4,50,0.125,4423,M_mom_v2_kinf_rc8_pc8_diag_final,0.195736,17.6,0.00126189,2.30322,0.00292942,2.22973,4.49991,2.12564,3.81625,,,
fig4,50,0.125,4424,M_mom_v2_kinf_rc8_pc8_diag_final,0.200508,17.6,0.00120967,4.68683,0.00276352,4.43417,8.78401,5.37106,3.36219,,,
fig4,50,0.125,4425,M_mom_v2_kinf_rc8_pc8_diag_final,0.198516,17.56,0.00111122,3.49297,0.00258315,3.38648,6.11249,3.66308,2.93688,,,
fig4,50,0.125,4426,M_mom_v2_kinf_rc8_pc8_diag_final,0.18382,19.2,0.00136282,5.22229,0.00306511,4.90043,16.656,5.87627,3.84051,,,
fig4,50,0.125,4427,M_mom_v2_kinf_rc8_pc8_diag_final,0.17251,21.28,0.00147283,4.0663,0.00337433,3.91163,8.79739,3.9828,4.42888,,,
fig4,50,0.125,4428,M_mom_v2_kinf_rc8_pc8_diag_final,0.204958,17.32,0.00109689,3.33472,0.00253222,3.23675,9.16394,3.26436,3.56462,,,
fig4,50,0.125,4429,M_mom_v2_kinf_rc8_pc8_diag_final,0.198889,18.24,0.00133953,3.2693,0.00304413,3.12778,12.7482,3.13512,3.99826,,,
fig4,50,0.125,4430,M_mom_v2_kinf_rc8_pc8_diag_final,0.196144,18.52,0.00111375,2.89632,0.00256686,2.77977,6.8965,2.89427,2.90685,,,
