n,mac,max_leaf,pdeg,fp32_level,two_body_chunk,pair_chunk,backend,gpu,t,wall_s,far_ms,nsearch_ms,self2b_ms,nbody_ms,overall_near_ms,total_gpu_ms,near_pairs,peak_alloc_mb,peak_total_mb
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.28,2.4264,392.446,11.401,599.29,1420.617,2032.039,2426.062,19411300.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.29,2.4357,384.998,11.39,602.884,1434.374,2049.367,2435.373,19373346.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.3,2.4158,385.021,11.172,581.722,1435.905,2029.517,2415.591,19378848.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.31,2.4359,391.241,11.153,598.543,1433.019,2043.43,2435.604,19414058.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.32,2.4494,399.004,11.342,599.114,1437.95,2049.116,2449.044,19461514.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.33,2.4509,390.587,11.455,603.832,1443.05,2059.068,2450.607,19515144.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.34,2.4458,388.606,11.128,601.511,1442.589,2055.958,2445.522,19572066.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.35,2.4494,387.448,11.356,616.302,1432.206,2060.618,2449.098,19631950.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.36,2.4486,381.058,11.518,608.919,1444.999,2066.197,2448.295,19690336.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.37,2.4721,376.012,11.133,627.979,1454.16,2094.095,2471.712,19753266.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.38,2.4968,382.591,11.53,633.082,1467.46,2112.923,2496.494,19821400.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.39,2.4852,400.727,11.202,611.875,1459.347,2083.169,2484.904,19886008.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.4,2.4581,383.664,11.327,605.266,1455.73,2073.104,2457.914,19943014.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.41,2.4955,389.542,11.332,612.134,1480.33,2104.577,2495.123,19996780.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.42,2.4838,385.951,11.51,620.053,1464.183,2096.498,2483.454,20047424.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.43,2.5196,377.814,11.438,640.574,1487.57,2140.406,2519.25,20089464.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.44,2.5292,387.351,11.519,636.335,1491.862,2140.542,2528.814,20126084.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.45,2.534,384.304,11.475,643.797,1492.212,2148.316,2533.668,20161506.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.46,2.5349,384.722,11.612,645.457,1490.873,2148.792,2534.552,20189086.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.47,2.5337,378.463,11.379,643.361,1498.323,2153.885,2533.348,20207488.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.48,2.5384,379.059,11.289,644.836,1500.545,2157.491,2538.085,20218424.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.49,2.5261,372.434,11.565,647.168,1492.727,2152.287,2525.713,20220816.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.5,2.4711,363.234,11.406,609.426,1484.967,2106.558,2470.923,20222494.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.51,2.5129,366.859,11.231,641.867,1490.785,2144.703,2512.58,20219868.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.52,2.5062,357.608,11.427,645.577,1489.371,2147.214,2505.822,20214370.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.53,2.4926,378.316,11.944,628.005,1472.313,2113.012,2492.332,20200874.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.54,2.4929,374.59,11.775,626.573,1477.775,2116.879,2492.521,20184086.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.55,2.5065,376.491,11.531,625.29,1490.914,2128.492,2506.177,20165356.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.56,2.5087,371.841,11.609,631.347,1491.73,2135.514,2508.306,20143314.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.57,2.5237,378.279,11.609,643.388,1488.312,2144.135,2523.439,20118970.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.58,2.5112,389.88,12.194,620.21,1486.216,2119.377,2510.868,20090280.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.59,2.5242,387.948,11.867,640.831,1481.264,2134.787,2523.794,20065794.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.6,2.4927,388.138,11.813,605.435,1485.268,2103.256,2492.507,20045508.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.61,2.4869,385.836,12.254,629.054,1457.65,2099.702,2486.569,20024018.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.62,2.4875,385.205,11.954,617.04,1471.287,2101.022,2487.202,19999362.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.63,2.4833,391.149,12.365,623.972,1453.796,2090.881,2483.014,19969204.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.64,2.493,388.923,11.618,621.138,1469.169,2102.738,2492.7,19942000.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.65,2.5088,385.689,12.096,635.056,1473.856,2121.82,2508.485,19913986.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.66,2.4759,395.125,12.334,613.249,1453.039,2079.377,2475.541,19886020.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.67,2.5055,387.263,13.06,634.456,1467.943,2116.49,2505.117,19862404.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.68,2.4905,390.795,12.059,624.081,1461.44,2098.421,2490.225,19833124.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.69,2.5038,387.598,12.322,632.182,1468.989,2114.326,2503.45,19794012.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.7,2.4745,396.516,12.155,594.697,1469.001,2076.625,2474.255,19751402.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.71,2.4816,399.883,12.585,610.535,1456.554,2080.445,2481.306,19712966.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.72,2.4849,391.253,12.24,626.419,1452.716,2092.225,2484.584,19684048.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.73,2.4916,391.172,12.414,626.977,1458.753,2098.979,2491.205,19665970.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.74,2.4644,406.778,12.462,603.96,1439.113,2056.297,2464.103,19655728.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.75,2.4703,391.71,12.114,612.546,1451.648,2077.097,2469.882,19655808.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.76,2.5202,444.102,12.516,607.613,1453.901,2074.79,2519.87,19665468.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.77,2.5006,436.601,12.847,609.794,1439.293,2062.683,2500.281,19676690.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.78,2.5029,428.126,13.081,611.607,1447.849,2073.356,2502.555,19689558.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.79,2.5035,423.845,13.005,610.858,1453.671,2078.299,2503.13,19701812.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.8,2.4688,412.38,12.637,595.597,1445.487,2054.584,2468.517,19710590.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.81,2.5086,422.942,13.142,610.894,1459.426,2084.205,2508.226,19718086.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.82,2.511,406.346,12.274,629.258,1460.803,2103.157,2510.626,19720784.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.83,2.5169,408.615,12.436,630.779,1462.986,2107.018,2516.578,19719894.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.84,2.5199,412.305,13.048,636.172,1456.292,2106.271,2519.588,19715436.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.85,2.5033,397.068,12.588,628.834,1462.443,2104.858,2502.92,19712360.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.86,2.4948,397.614,12.717,626.756,1455.592,2095.869,2494.487,19708012.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.87,2.5211,414.448,12.717,627.296,1464.397,2105.234,2520.744,19702872.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.88,2.4946,404.649,12.856,616.071,1458.979,2088.65,2494.256,19694800.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.89,2.5065,426.967,13.254,621.386,1442.28,2077.677,2506.179,19691332.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.9,2.4672,409.894,12.709,597.866,1444.653,2055.971,2466.996,19687192.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.91,2.5093,404.386,12.853,628.137,1461.699,2103.499,2508.899,19682734.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.92,2.4921,412.001,12.99,607.029,1458.12,2078.868,2491.815,19677524.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.93,2.5072,404.237,12.753,629.297,1458.842,2101.695,2506.883,19669702.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.94,2.4941,408.96,12.911,619.368,1450.701,2083.793,2493.776,19663858.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.95,2.509,409.231,12.913,626.381,1458.292,2098.4,2508.656,19658272.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.96,2.6913,618.337,12.383,590.432,1467.867,2071.404,2690.8,19655380.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.97,2.4905,417.201,13.144,618.477,1439.605,2071.952,2490.171,19652296.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.98,2.4949,408.364,13.213,611.737,1459.498,2085.17,2494.55,19651456.0,2579.99,
1047968,0.8,512,7,3,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.99,2.5122,403.745,12.8,629.287,1463.757,2106.651,2511.887,19649480.0,2579.99,
