run,seed,x,y,force_x,force_y,error_base_x,error_base_y,error_full_x,error_full_y,parallel_error_base,parallel_error_full,parallel_error_gap,rmse_base,rmse_full
0,42,-5.732668616961716,-9.829496090644517,0.0,1.0,0.0249143173854523,0.048842861969386364,0.023067273751991302,0.046010389645015026,0.048842861969386364,0.046010389645015026,0.002832472324371338,0.03877079039782127,0.03639405908685793
0,42,-2.742765552985266,7.007684782921448,0.0,1.0,0.005284422920731696,0.032691020490291434,0.005438135849026832,0.024914819718959647,0.032691020490291434,0.024914819718959647,0.007776200771331787,0.023416104995299804,0.018032215104372664
0,42,-3.88560598029248,9.623635255843247,0.0,1.0,0.00177743946601841,0.040915246035635455,0.002086519351501198,0.03636821630197762,0.040915246035635455,0.03636821630197762,0.004547029733657837,0.028958734858518447,0.025758500732686478
0,42,0.3199481414714658,-5.185484864046839,0.0,-1.0,-0.013638113034787736,-0.0009592519365097113,-0.012225542558255753,-0.0010254242680812903,0.0009592519365097113,0.0010254242680812903,-6.617233157157898e-05,0.009667427047238183,0.008675119185731476
0,42,-7.126730718540365,-9.670170142535527,0.0,1.0,0.03414960092989694,0.044451339608659046,0.034058249361198056,0.03995923555516173,0.044451339608659046,0.03995923555516173,0.0044921040534973145,0.039636579296626735,0.037126169043563126
0,42,8.303928938474769,8.360326806147139,0.0,-1.0,-0.028545877009685083,-0.03939417527631173,-0.026085933715159937,-0.035605346426519247,0.03939417527631173,0.035605346426519247,0.0037888288497924805,0.03440034985252939,0.031210708354218467
0,42,-3.9113138274447934,5.779977761480225,0.0,1.0,0.01474930946463529,0.061504647361802334,0.015621668144406714,0.04427365981297421,0.061504647361802334,0.04427365981297421,0.017230987548828125,0.044723393077802355,0.03319784231579621
0,42,-2.6846402268367573,-8.617156289338345,0.0,1.0,-0.004968127628529384,0.019972826416136624,-0.0035426676475647234,0.014959151918532254,0.019972826416136624,0.014959151918532254,0.00501367449760437,0.014553282914560582,0.01087029714825747
0,42,-8.015996711748642,7.035795631007634,0.0,1.0,-0.011879016979579951,0.032781221991030784,-0.013838264494185473,0.02346126092001638,0.032781221991030784,0.02346126092001638,0.009319961071014404,0.024654812508173623,0.01926043000776621
0,42,-6.815210730860234,2.11177967273907,0.0,1.0,-0.00404763654244469,0.05428017668593077,-0.005425776023393138,0.04302628331053404,0.05428017668593077,0.04302628331053404,0.011253893375396729,0.03848844594573543,0.030665127596134083
